# address	flags	name   (generated by lifted_oracle_plan.py)
0x004508e0	extcall	??__Eg_UNUSED_SPRITE_VAR74@@YAXXZ
0x00450900	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR74@@YAXXZ
0x00450910	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR02@@YAXXZ
0x00450940	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR02@@YAXXZ
0x00450960	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR03@@YAXXZ
0x00450990	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR03@@YAXXZ
0x004509b0	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR04@@YAXXZ
0x004509e0	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR04@@YAXXZ
0x00450a00	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR05@@YAXXZ
0x00450a30	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR05@@YAXXZ
0x00450a50	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR06@@YAXXZ
0x00450a80	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR06@@YAXXZ
0x00450aa0	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR07@@YAXXZ
0x00450ad0	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR07@@YAXXZ
0x00450af0	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR08@@YAXXZ
0x00450b20	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR08@@YAXXZ
0x00450b40	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR09@@YAXXZ
0x00450b70	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR09@@YAXXZ
0x00450b90	extcall,fs,indirect	??__Eg_UNUSED_SPRITES_VAR10@@YAXXZ
0x00450bc0	extcall,fs,indirect	??__Fg_UNUSED_SPRITES_VAR10@@YAXXZ
0x00450be0	extcall	??__Eg_UNUSED_SPRITE_VAR75@@YAXXZ
0x00450c00	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR75@@YAXXZ
0x00450c10	extcall	??__Eg_UNUSED_SPRITE_VAR76@@YAXXZ
0x00450c30	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR76@@YAXXZ
0x00450c40	extcall	??__Eg_UNUSED_SPRITE_VAR77@@YAXXZ
0x00450c60	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR77@@YAXXZ
0x00450c70	extcall	??__Eg_UNUSED_SPRITE_VAR78@@YAXXZ
0x00450c90	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR78@@YAXXZ
0x00450ca0	extcall	??__Eg_UNUSED_SPRITE_VAR79@@YAXXZ
0x00450cc0	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR79@@YAXXZ
0x00450cd0	extcall	??__Eg_UNUSED_SPRITE_VAR80@@YAXXZ
0x00450cf0	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR80@@YAXXZ
0x00450d00	extcall	??__Eg_UNUSED_SPRITE_VAR81@@YAXXZ
0x00450d20	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR81@@YAXXZ
0x00450d30	extcall	??__Eg_UNUSED_SPRITE_VAR82@@YAXXZ
0x00450d50	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR82@@YAXXZ
0x00450d60	extcall	??__Eg_UNUSED_SPRITE_VAR83@@YAXXZ
0x00450d80	extcall,iat,indirect	??__Fg_UNUSED_SPRITE_VAR83@@YAXXZ
0x00450d90	extcall,fs,indirect	??__Eg_BASEWIN_SPRITES@@YAXXZ
0x00450dc0	extcall,fs,indirect	??__Fg_BASEWIN_SPRITES@@YAXXZ
0x00450de0	extcall,iat,indirect	sub_450de0
0x00450e30	extcall,iat,indirect	sub_450e30
0x00450e80	extcall,iat,indirect	sub_450e80
0x00450ed0	extcall,iat,indirect	sub_450ed0
0x00450f30	extcall,iat,indirect	sub_450f30
0x00450f90	extcall,iat,indirect	sub_450f90
0x00450fb0	extcall,iat,indirect	sub_450fb0
0x00451030	extcall,fs,iat,indirect,x87	?load_voxels@@YAXXZ
0x00451a10	extcall,fs,iat,indirect,x87	?load_palette@@YAXXZ
0x00451c50	extcall,fs,iat,indirect,x87	?load_terrain@@YAXXZ
0x00453710	extcall,fs,iat,indirect,x87	?load_faction_art@@YAXH@Z
0x00453a20	ok	?load_bases@@YAXXZ
0x00453a70	extcall,fs,iat,indirect	?load_box_sprites@@YAXXZ
0x00453f70	extcall,fs,iat,indirect	?load_flags@@YAXXZ
0x00454270	extcall,fs,iat,indirect	?load_vehicles@@YAXXZ
0x004547e0	extcall,fs,iat,indirect	?load_icons@@YAXXZ
0x00454d10	extcall,iat,indirect	?load_misc@@YAXXZ
0x00454fc0	extcall,fs,iat,indirect	?load_cursors@@YAXXZ
0x00455400	extcall,fs,iat,indirect,undef=4	?load_cycling@@YAXXZ
0x004554c0	extcall,iat,indirect,undef=4	?def_caption_draw@@YAHPAUGraphicWin@@PADPAUBuffer@@@Z
0x00455610	extcall,fs,iat,indirect	?load_interface@@YAXH@Z
0x00455e50	extcall,fs,iat,indirect	?load_deswin_sprites@@YAXXZ
0x00455e80	extcall,fs,iat,indirect,x87	?load_fixed_sprites@@YAXXZ
0x00455eb0	extcall,fs,iat,indirect,x87	?load_sprites@@YAXXZ
0x00455f10	extcall,fs,iat,indirect	??0FactionArt@@QAE@XZ
0x00456010	extcall,fs,iat,indirect	??1FactionArt@@QAE@XZ
0x00456100	indirect	??1CaviarData@@QAE@XZ
0x00456110	extcall,fs,iat,indirect,x87	??1Gamma@@QAE@XZ
0x00456280	extcall,fs,iat,indirect,undef=4,x87	??_GGamma@@UAEPAXI@Z
0x004562b0	extcall,fs,iat,indirect,x87	??3Gamma@@SAXPAXI@Z
0x004562c0	extcall,fs,iat,indirect,x87	??__Eg_INFOWIN@@YAXXZ
0x004562e0	extcall,fs,iat,indirect,x87	??__Fg_INFOWIN@@YAXXZ
0x004562f0	ok	?UNK1@InfoWin@@QAEXXZ
0x00456300	extcall,fs,iat,indirect,x87	?setup_text@InfoWin@@QAEXXZ
0x00458420	extcall,fs,iat,indirect,x87	?draw_text@InfoWin@@QAEXH@Z
0x004588b0	extcall,fs,iat,indirect,x87	?UNK2@InfoWin@@QAEXXZ
0x00458900	ok	?change@InfoWin@@QAEXH@Z
0x00458910	ok	?on_redraw@InfoWin@@QAEXXZ
0x00458920	ok	?UNK3@InfoWin@@QAEXHH@Z
0x00458930	extcall,fs,iat,indirect,x87	?on_left_click@InfoWin@@QAEXHH@Z
0x004589c0	extcall,fs,iat,indirect,x87	?right_menu@InfoWin@@QAEXHH@Z
0x00458d40	extcall,fs,iat,indirect,x87	?on_right_click@InfoWin@@QAEXHH@Z
0x00458d60	undef=4	?UNK4@InfoWin@@QAEXXZ
0x00458dc0	undef=4	?state_valid@InfoWin@@QAEHH@Z
0x00458f10	extcall,fs,iat,indirect,x87	?set_state@InfoWin@@QAEXHH@Z
0x00458ff0	extcall,fs,iat,indirect,x87	?timer_change@InfoWin@@QAEXH@Z
0x00459150	extcall,fs,iat,indirect,undef=4,x87	?timer_proc@InfoWin@@QAEXH@Z
0x00459260	extcall,fs,iat,indirect,undef=4,x87	?timer_daemon@InfoWin@@QAAXH@Z
0x00459280	extcall,fs,iat,indirect,undef=4,x87	?reset@InfoWin@@QAEXXZ
0x004592a0	extcall,iat,indirect	?init@InfoWin@@QAEXXZ
0x00459420	extcall,fs,iat,indirect	?UNK5@InfoWin@@QAEXHHHHH@Z
0x004594a0	extcall,fs,iat,indirect,x87	??1InfoWin@@QAE@XZ
0x00459500	extcall,fs,iat,indirect,x87	??0InfoWin@@QAE@XZ
0x00459560	extcall,fs,iat,indirect,x87	??__Eg_MAININTERFACE@@YAXXZ
0x00459580	extcall,fs,iat,indirect,x87	??__Fg_MAININTERFACE@@YAXXZ
0x00459590	extcall,fs,indirect	??__Eg_MAININTERFACE_WAVE@@YAXXZ
0x004595b0	extcall,fs,iat,indirect	??__Fg_MAININTERFACE_WAVE@@YAXXZ
0x004595c0	extcall,fs,iat,indirect,x87	?bung_momma@@YAXXZ
0x00459680	extcall,fs,iat,indirect,undef=4,x87	?init@MainInterface@@QAEHH@Z
0x0045b550	extcall,fs,iat,indirect,undef=4,x87	?draw_edit_pane@MainInterface@@QAEXXZ
0x0045bc50	extcall,fs,iat,indirect,undef=4,x87	?on_redraw@MainInterface@@QAEXXZ
0x0045be80	extcall,fs,iat,indirect,x87	?set_date@MainInterface@@QAEXPAD@Z
0x0045c0b0	extcall,fs,iat,indirect,x87	?chat@MainInterface@@QAEXPADH@Z
0x0045c0f0	extcall,fs,iat,indirect,x87	?set_message@MainInterface@@QAEXPADHHHH@Z
0x0045c170	ok	?clear_message@MainInterface@@QAEXXZ
0x0045c180	iat,indirect	?timer_callback_daemon@MainInterface@@QAEXH@Z
0x0045c200	iat,indirect,undef=4	?timer_callback_daemon@MainInterface@@QAAXHH@Z
0x0045c280	ok	?UNK1@MainInterface@@QAEXH@Z
0x0045c290	iat,indirect	?restore_back@MainInterface@@QAEXH@Z
0x0045c3a0	extcall,iat,indirect	?redraw_complete@MainInterface@@QAEXXZ
0x0045c5b0	ok	?UNK2@MainInterface@@QAEXXZ
0x0045c5c0	indirect,undef=4	?on_scrolling@MainInterface@@QAEXHH@Z
0x0045c600	indirect,undef=4	?on_scrolled@MainInterface@@QAEXHH@Z
0x0045c640	indirect,undef=4	?on_left_double_click@MainInterface@@QAEXHH@Z
0x0045c680	indirect,undef=4	?on_right_double_click@MainInterface@@QAEXHH@Z
0x0045c6c0	indirect,undef=4	?on_left_up@MainInterface@@QAEXHH@Z
0x0045c700	indirect,undef=4	?on_left_click@MainInterface@@QAEXHH@Z
0x0045c740	indirect,undef=4	?on_right_click@MainInterface@@QAEXHH@Z
0x0045c780	indirect,undef=4	?on_left_down@MainInterface@@QAEXHH@Z
0x0045c7c0	indirect,undef=4	?on_right_down@MainInterface@@QAEXHH@Z
0x0045c800	indirect,undef=4	?on_button_clicked@MainInterface@@QAEXH@Z
0x0045c830	indirect,undef=4	?on_button_pressed@MainInterface@@QAEHH@Z
0x0045c870	indirect,undef=4	?on_button_toggled@MainInterface@@QAEXHH@Z
0x0045c8b0	indirect,undef=4	?on_dialog_back_draw@MainInterface@@QAEHPAUGraphicWin@@@Z
0x0045c8f0	indirect,undef=4	?on_dialog_item_back_draw@MainInterface@@QAEHPAUGraphicWin@@HHPAURECT@@@Z
0x0045c940	indirect,undef=4	?on_group_clicked@MainInterface@@QAEXHHH@Z
0x0045c980	indirect,undef=4	?on_mouse_move@MainInterface@@QAEXHH@Z
0x0045c9c0	indirect,undef=4	?on_mouse_leave@MainInterface@@QAEXHH@Z
0x0045ca00	indirect,undef=4	?on_selected@MainInterface@@QAEXHH@Z
0x0045ca40	extcall,fs,iat,indirect,x87	?on_status@MainInterface@@QAEXH@Z
0x0045cc80	ok	?on_iface_scrolled@MainInterface@@QAEXHH@Z
0x0045cc90	ok	?on_iface_scrolling@MainInterface@@QAEXHH@Z
0x0045cca0	ok	?on_iface_button_toggled@MainInterface@@QAEXHH@Z
0x0045ccb0	extcall,fs,iat,indirect,undef=4,x87	?on_iface_group_clicked@MainInterface@@QAEXHHH@Z
0x0045cd80	extcall,fs,iat,indirect,undef=4,x87	?on_iface_left_double_click@MainInterface@@QAEXHH@Z
0x0045cdb0	ok	?on_iface_right_double_click@MainInterface@@QAEXHH@Z
0x0045cdc0	extcall,fs,iat,indirect,undef=4,x87	?on_iface_left_click@MainInterface@@QAEXHH@Z
0x0045ce80	extcall,fs,iat,indirect,undef=4,x87	?on_iface_right_click@MainInterface@@QAEXHH@Z
0x0045cf40	extcall,fs,iat,indirect,x87	?on_iface_left_down@MainInterface@@QAEXHH@Z
0x0045cf80	extcall,fs,iat,indirect,x87	?on_iface_right_down@MainInterface@@QAEXHH@Z
0x0045d000	extcall,fs,iat,indirect,undef=4,x87	?on_iface_mouse_move@MainInterface@@QAEXHH@Z
0x0045d110	extcall,fs,iat,indirect,x87	?on_iface_mouse_leave@MainInterface@@QAEXHH@Z
0x0045d140	extcall,fs,iat,indirect,x87	?on_iface_selected@MainInterface@@QAEXHH@Z
0x0045d160	undef=4	?on_iface_button_pressed@MainInterface@@QAEHH@Z
0x0045d170	extcall,fs,iat,indirect,x87	?on_iface_button_clicked@MainInterface@@QAEXH@Z
0x0045d2a0	iat,indirect,undef=4	?set_alert@MainInterface@@QAEXH@Z
0x0045d2e0	ok	?delete_iface_mode@SubInterface@@QAEXXZ
0x0045d310	iat,indirect,undef=4	?set_iface_mode@SubInterface@@QAEXXZ
0x0045d380	iat,indirect,undef=4	?release_iface_mode@SubInterface@@QAEXXZ
0x0045d440	extcall,fs,iat,indirect,x87	?slide_show@@YAXPAUGraphicWin@@H@Z
0x0045d970	extcall,fs,iat,indirect,x87	?slide_hide@@YAXPAUGraphicWin@@H@Z
0x0045dea0	extcall,fs,iat,indirect,x87	?scroll_show@@YAXPAUGraphicWin@@PAUScroll@@@Z
0x0045e540	extcall,fs,iat,indirect,x87	?scroll_hide@@YAXPAUGraphicWin@@PAUScroll@@@Z
0x0045eb60	ok	?UNK3@MainInterface@@QAEXXZ
0x0045eb70	ok	?UNK4@MainInterface@@QAEXXZ
0x0045eb80	extcall,fs,iat,indirect,x87	??1MainInterface@@QAE@XZ
0x0045ef10	extcall,fs,iat,indirect,x87	??0MainInterface@@QAE@XZ
0x0045f1c0	extcall,fs,iat,indirect,undef=4,x87	??_GMainInterface@@UAEPAXI@Z
0x0045f1f0	extcall,fs,iat,indirect,x87	??3MainInterface@@SAXPAXI@Z
0x0045f200	extcall,fs,iat,indirect,x87	??0Interlude@@QAE@XZ
0x0045f2e0	extcall,fs,iat,indirect,x87	?exec@Interlude@@QAEXPAD@Z
0x0045f5c0	extcall,iat,indirect	?on_redraw@Interlude@@QAEHXZ
0x0045f640	extcall,fs,iat,indirect,x87	?close@Interlude@@QAEXXZ
0x0045f6f0	indirect	?on_key_down@Interlude@@QAEXH@Z
0x0045f700	indirect	?on_left_down@Interlude@@QAEXHH@Z
0x0045f710	extcall,fs,iat,indirect,undef=4,x87	??_GInterlude@@UAEPAXI@Z
0x0045f740	extcall,fs,iat,indirect,x87	??1Interlude@@QAE@XZ
0x0045f910	extcall,fs,iat,indirect,x87	??3Interlude@@SAXPAXI@Z
0x0045f920	extcall	??__Eg_JACKAL_FONT@@YAXXZ
0x0045f940	extcall,iat,indirect	??__Fg_JACKAL_FONT@@YAXXZ
0x0045f950	extcall,fs,iat,indirect,undef=4,x87	_WinMain@16
0x0045fb20	extcall,fs,iat,indirect,undef=4,x87	?menu_init@MainMenu@@QAEHXZ
0x00460dd0	extcall,fs,iat,indirect,undef=4,x87	?check@MainMenu@@QAEXH@Z
0x00462080	extcall,fs,iat,indirect,x87	??__Eg_MAPWIN@@YAXXZ
0x004620a0	extcall,fs,iat,indirect,x87	??__Fg_MAPWIN@@YAXXZ
0x004620c0	undef=4	sub_4620c0
0x00462190	undef=4	?alt_get_ocean_detail@@YAHHHHH@Z
0x004626e0	extcall,fs,iat,indirect,x87	??0MapWin@@QAE@H@Z
0x00462870	extcall,iat,indirect,undef=4	?clear@MapWin@@QAEXH@Z
0x00462960	ok	?UNK1@MapWin@@QAEHXZ
0x00462970	undef=4	?UNK2@MapWin@@QAEHXZ
0x00462980	extcall,iat,indirect	?calculate_dimensions@MapWin@@QAEXXZ
0x00462f00	ok	?tile_to_pixel@MapWin@@QAEXHHPAHPAH@Z
0x00463040	undef=4	?pixel_to_tile@MapWin@@QAEHHHPAHPAH@Z
0x004632d0	extcall,fs,iat,indirect,undef=4,x87	?gen_terrain_poly@MapWin@@QAAHPAUBuffer@@PAUMapWin@@HHHHHHHH@Z
0x00466ca0	extcall,fs,iat,indirect,undef=4,x87	?draw_vehicles@MapWin@@QAEXHHHHH@Z
0x00467190	extcall,fs,iat,indirect,undef=4,x87	?draw_bases@MapWin@@QAEXHHHHH@Z
0x004672c0	extcall,fs,iat,indirect,x87	?direct_dest_line@MapWin@@QAEXHHHHHHHH@Z
0x00467430	extcall,fs,iat,indirect,undef=4,x87	?dest_line@MapWin@@QAEXHHHHHHHHHHH@Z
0x00467960	ok	?UNK3@MapWin@@QAEXXZ
0x00467970	extcall,fs,iat,indirect,undef=4,x87	?draw_base_dest@MapWin@@QAEXH@Z
0x00467de0	extcall,fs,iat,indirect,undef=4,x87	?draw_base_names@MapWin@@QAEXXZ
0x004688e0	extcall,iat,indirect,undef=4	?gen_overlays@MapWin@@QAEXHH@Z
0x00468c20	extcall,fs,iat,indirect,undef=4,x87	?gen_tile@MapWin@@QAEXHHHH@Z
0x00468cd0	iat,indirect,undef=4	?compute_clip@MapWin@@QAEHHHHPAURECT@@@Z
0x00468f90	extcall,fs,iat,indirect,x87	?draw_vehicles@MapWin@@QAEXHHHH@Z
0x00469190	extcall,fs,iat,indirect,undef=4,x87	?gen_radius@MapWin@@QAEXHHHHH@Z
0x00469720	extcall,fs,iat,indirect	?draw_legend@MapWin@@QAEXXZ
0x004698d0	extcall,iat,indirect	?draw_wars@MapWin@@QAEXXZ
0x00469b40	extcall,fs,iat,indirect,undef=4,x87	?gen_bases_only@MapWin@@QAEXXZ
0x00469ca0	extcall,fs,iat,indirect,undef=4,x87	?gen_map@MapWin@@QAEXHH@Z
0x0046a2a0	extcall,fs,iat,indirect,undef=4,x87	?draw_radius@MapWin@@QAEXHHHH@Z
0x0046a4a0	extcall,fs,iat,indirect,x87	?draw_tile@MapWin@@QAEXHHH@Z
0x0046a530	extcall,fs,iat,indirect,x87	?draw_radius@MapWin@@QAEXHHH@Z
0x0046a550	extcall,fs,iat,indirect,undef=4,x87	?draw_map@MapWin@@QAEXH@Z
0x0046ad60	extcall,fs,iat,indirect,x87	?draw_cursor@MapWin@@QAEXXZ
0x0046ae00	extcall,fs,iat,indirect,x87	?draw_cursor@@YAXXZ
0x0046aef0	extcall,fs,iat,indirect,x87	?draw_radius@@YAXHHHH@Z
0x0046af40	extcall,fs,iat,indirect,x87	?draw_tile@@YAXHHH@Z
0x0046af90	extcall,fs,iat,indirect,x87	?draw_tile_fixup@@YAXHHHH@Z
0x0046b040	extcall,fs,iat,indirect,x87	?draw_tile_fixup@@YAXHHHHHH@Z
0x0046b140	extcall,fs,iat,indirect,x87	?draw_tiles@@YAXHHH@Z
0x0046b190	extcall,fs,iat,indirect,x87	?draw_map@@YAXH@Z
0x0046b1d0	extcall,fs,iat,indirect,undef=4,x87	?on_redraw@MapWin@@QAEXXZ
0x0046b1f0	extcall,fs,iat,indirect,undef=4,x87	?set_center@MapWin@@QAEXHHH@Z
0x0046b310	extcall,fs,iat,indirect,undef=4,x87	?focus@MapWin@@QAEHHH@Z
0x0046b510	extcall,fs,iat,indirect,undef=4,x87	?editor@MapWin@@QAEXHHH@Z
0x0046c020	extcall,fs,iat,indirect,x87	?UNK4@MapWin@@QAEXHH@Z
0x0046c0d0	extcall,fs,iat,indirect,undef=4,x87	?right_menu@MapWin@@QAEXHHHH@Z
0x0046d5d0	extcall,fs,iat,indirect,x87	?click@MapWin@@QAEXHHH@Z
0x0046eb90	extcall,fs,iat,indirect,x87	?on_lose_mouse_capture@MapWin@@QAEXXZ
0x0046eba0	extcall,fs,iat,indirect,undef=4,x87	?on_left_click@MapWin@@QAEXHH@Z
0x0046ebd0	ok	?on_left_double_click@MapWin@@QAEXHH@Z
0x0046ebe0	extcall,fs,iat,indirect,undef=4,x87	?on_right_click@MapWin@@QAEXHH@Z
0x0046ec10	extcall,fs,iat,indirect,x87	?on_right_down@MapWin@@QAEXHH@Z
0x0046ed30	extcall,fs,iat,indirect,undef=4,x87	?on_left_down@MapWin@@QAEXHH@Z
0x0046eff0	ok	?on_left_up@MapWin@@QAEXHH@Z
0x0046f000	extcall,fs,iat,indirect,undef=4,x87	?on_mouse_move@MapWin@@QAEXHH@Z
0x0046f660	undef=4	?on_nc_hittest@MapWin@@QAEXHH@Z
0x0046f700	indirect,undef=4	?on_nc_left_down@MapWin@@QAEXHH@Z
0x0046f880	extcall,fs,iat,indirect,undef=4,x87	?on_sys_close@MapWin@@QAEXXZ
0x0046f8c0	extcall,fs,iat,indirect,x87	?on_button_clicked@MapWin@@QAEXH@Z
0x0046fa00	undef=4	?on_resize@MapWin@@QAEXHH@Z
0x0046fa20	undef=4	?UNK5@MapWin@@QAEXH@Z
0x0046fb10	extcall,fs,iat,indirect,x87	?main_caption@MapWin@@QAEXXZ
0x0046fb20	extcall,iat,indirect	?standard_caption@MapWin@@QAEXXZ
0x0046fb80	ok	?do_image_buttons@MapWin@@QAEXXZ
0x0046fb90	undef=4	?clear_alt@MapWin@@QAEXHHH@Z
0x0046fc30	ok	?clear_alt@MapWin@@QAEXXZ
0x0046fc80	undef=4	?UNK6@MapWin@@QAEXHHH@Z
0x0046fce0	undef=4	?UNK7@MapWin@@QAEXXZ
0x0046fd20	ok	?UNK8@MapWin@@QAEXHHH@Z
0x0046fd90	undef=4	?clear_terrain@MapWin@@QAEXXZ
0x0046fe00	undef=4	?get_relative_alt@MapWin@@QAEHHHH@Z
0x0046fe70	undef=4	?get_alt@MapWin@@QAEHHHH@Z
0x00470420	ok	?compute_lighting_table@MapWin@@QAEXXZ
0x00470550	undef=4	?get_brighting@MapWin@@QAEHHHH@Z
0x00470790	ok	?get_point_light@MapWin@@QAEHHHH@Z
0x00470920	extcall,fs,iat,indirect,undef=4,x87	?init@MapWin@@QAEXPAURECT@@PADH@Z
0x00470a90	extcall,fs,iat,indirect,undef=4,x87	?init@MapWin@@QAEXHH@Z
0x00470ed0	extcall,iat,indirect	?init_dummy@MapWin@@QAEXXZ
0x00470f70	extcall,fs,iat,indirect,x87	?close@MapWin@@QAEXXZ
0x00470fa0	extcall,fs,iat,indirect,undef=4,x87	sub_470fa0
0x00471030	extcall,fs,iat,indirect,x87	?mapwin_system_init@@YAXH@Z
0x004710e0	extcall,fs,iat,indirect,x87	?mapwin_system_shutdown@@YAXXZ
0x00471160	ok	mapwin_nullsub1
0x00471170	ok	mapwin_nullsub2
0x00471180	ok	mapwin_nullsub3
0x00471190	ok	mapwin_nullsub4
0x004711a0	extcall,iat,indirect	?terrain_fixup@@YAXPAUMapWin@@@Z
0x00471240	extcall,iat,indirect	?mapwin_terrain_fixup@@YAXXZ
0x004712a0	undef=4	?on_map@@YAHHH@Z
0x004712d0	extcall,fs,iat,indirect,x87	mapwin_unk1
0x00471320	extcall,fs,iat,indirect,x87	??__Eg_MESSAGEWIN@@YAXXZ
0x00471340	extcall,fs,iat,indirect,x87	??__Fg_MESSAGEWIN@@YAXXZ
0x00471350	extcall,fs,indirect	??__Eg_IFACE_GREEN_RIGHT_ARROW_SPRITE@@YAXXZ
0x00471380	extcall,fs,indirect	??__Fg_IFACE_GREEN_RIGHT_ARROW_SPRITE@@YAXXZ
0x004713a0	ok	?UNK1@MessageWin@@QAEXHHHHH@Z
0x004713b0	extcall,fs,iat,indirect,x87	?add_base@MessageWin@@QAEXHPADPAUSprite@@@Z
0x00471470	extcall,fs,iat,indirect,x87	?UNK2@MessageWin@@QAEHHPADH@Z
0x004714d0	extcall,fs,iat,indirect,x87	?UNK3@MessageWin@@QAEHHHPAD@Z
0x00471530	extcall,fs,iat,indirect,undef=4,x87	?add_message@MessageWin@@QAEXPADH@Z
0x004717a0	indirect	?clear@MessageWin@@QAEXXZ
0x00471870	extcall,fs,iat,indirect,x87	?listbox_draw@MessageWin@@QAAHPAUGraphicWin@@HHHHH@Z
0x004718c0	extcall,fs,iat,indirect,x87	?on_selected@MessageWin@@QAEXHH@Z
0x00471d40	ok	?UNK4@MessageWin@@QAEXH@Z
0x00471d50	extcall,fs,iat,indirect,undef=4,x87	?init@MessageWin@@QAEXXZ
0x00471f70	extcall,fs,iat,indirect,x87	?listbox_fill@MessageWin@@QAAHPAUGraphicWin@@HHPAURECT@@@Z
0x00471fd0	undef=4	?listbox_write@MessageWin@@QAAHPAUGraphicWin@@HHPAURECT@@PAD@Z
0x00472020	extcall,fs,iat,indirect,x87	??1MessageWin@@QAE@XZ
0x00472190	extcall,fs,iat,indirect,x87	??0MessageWin@@QAE@XZ
0x00472200	extcall,fs,iat,indirect,x87	??__Eg_MONUWIN@@YAXXZ
0x00472220	extcall,fs,iat,indirect,x87	??__Fg_MONUWIN@@YAXXZ
0x00472230	extcall,fs,iat,indirect,undef=4,x87	?init@MonuWin@@QAEHXZ
0x004736e0	extcall,fs,iat,indirect,x87	?on_redraw@MonuWin@@QAEXXZ
0x00476760	extcall,fs,iat,indirect,x87	?close@MonuWin@@QAEXXZ
0x00476780	indirect,undef=4	?on_left_click@MonuWin@@QAEXHH@Z
0x00476850	extcall,fs,iat,indirect,undef=4,x87	?on_mouse_move@MonuWin@@QAEXHH@Z
0x004769b0	extcall,fs,iat,indirect,x87	?on_button_clicked@MonuWin@@QAEXH@Z
0x00476a00	extcall,fs,iat,indirect,x87	?on_key_click@MonuWin@@QAEHHH@Z
0x00476a50	extcall,fs,iat,indirect,undef=4,x87	?monument@@YAXH@Z
0x00476b30	ok	?clear_monuments@@YAXXZ
0x00476b70	extcall,fs,iat,indirect,undef=4,x87	?mon_colony_founded@@YAXHPAD@Z
0x00476c90	extcall,fs,iat,indirect,undef=4,x87	?mon_tech_discovered@@YAXHH@Z
0x00476da0	extcall,fs,iat,indirect,undef=4,x87	?mon_secrets_of_tech@@YAXH@Z
0x00476ee0	extcall,fs,iat,indirect,undef=4,x87	?mon_prototype_built@@YAXH@Z
0x00476fe0	extcall,fs,iat,indirect,undef=4,x87	?mon_facility_built@@YAXHPAD@Z
0x00477100	extcall,fs,iat,indirect,undef=4,x87	?mon_secret_project@@YAXHH@Z
0x00477210	extcall,fs,iat,indirect,undef=4,x87	?mon_enemy_destroyed@@YAXHH@Z
0x00477320	extcall,fs,iat,indirect,undef=4,x87	?mon_conquer_base@@YAXHPAD@Z
0x00477440	extcall,fs,iat,indirect,undef=4,x87	?mon_naval_unit_built@@YAXH@Z
0x00477540	extcall,fs,iat,indirect,undef=4,x87	?mon_air_unit_built@@YAXH@Z
0x00477640	extcall,fs,iat,indirect,undef=4,x87	?mon_native_life_bred@@YAXH@Z
0x00477740	extcall,fs,iat,indirect,undef=4,x87	?mon_first_in_space@@YAXH@Z
0x00477840	extcall,fs,iat,indirect,undef=4,x87	?mon_built_preserve@@YAXH@Z
0x00477940	extcall,fs,iat,indirect,undef=4,x87	?mon_winning_unify@@YAXHH@Z
0x004779d0	extcall,fs,iat,indirect,undef=4,x87	?mon_winning_trans@@YAXHH@Z
0x00477a60	extcall,fs,iat,indirect,undef=4,x87	?mon_killed_faction@@YAXHH@Z
0x00477b10	extcall,fs,iat,indirect,x87	??1MonuWin@@QAE@XZ
0x00477c80	extcall,fs,iat,indirect,x87	??0MonuWin@@QAE@XZ
0x00477dd0	extcall,fs,iat,indirect,undef=4,x87	??_GMonuWin@@UAEPAXI@Z
0x00477e00	extcall,fs,iat,indirect,x87	??3MonuWin@@SAXPAXI@Z
0x00477e10	extcall,fs,iat,indirect,x87	??__Eg_MULTIWIN@@YAXXZ
0x00477e30	extcall,fs,iat,indirect,x87	??__Fg_MULTIWIN@@YAXXZ
0x00477e40	extcall,fs,indirect	??__Eg_MULTIWIN_WAVE@@YAXXZ
0x00477e60	extcall,fs,iat,indirect	??__Fg_MULTIWIN_WAVE@@YAXXZ
0x00477e70	extcall,fs,iat,indirect,x87	?on_mouse_move@MultiWin@@QAEXHH@Z
0x00477ee0	extcall,fs,iat,indirect,undef=4,x87	?on_mouse_leave@MultiWin@@QAEXHH@Z
