source_idc_sha256,address,end_address,size,body_ranges,name,prototype,flags,binary_kind
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406A80,0x00406A85,5,0x00406A80-0x00406A85,sub_406A80,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406A90,0x00406AE3,83,0x00406A90-0x00406AE3,sub_406A90,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406AF0,0x00406B16,38,0x00406AF0-0x00406B16,sub_406AF0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406B20,0x00406B23,3,0x00406B20-0x00406B23,nullsub_24,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406B30,0x00406B33,3,0x00406B30-0x00406B33,sub_406B30,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406B40,0x00406B61,33,0x00406B40-0x00406B61,sub_406B40,"int __thiscall sub_406B40(void *Block, char);",0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406B70,0x00406B9C,44,0x00406B70-0x00406B9C,sub_406B70,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406BA0,0x00406BCC,44,0x00406BA0-0x00406BCC,sub_406BA0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406BD0,0x00406BF1,33,0x00406BD0-0x00406BF1,sub_406BD0,"int __thiscall sub_406BD0(void *Block, char);",0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406C00,0x00406E52,836,0x00406C00-0x00406E52;0x00650AB0-0x00650BA2,sub_406C00,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406E60,0x00406F1A,248,0x00406E60-0x00406F1A;0x00650BB0-0x00650BEE,sub_406E60,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406F20,0x00406F41,33,0x00406F20-0x00406F41,sub_406F20,"int __thiscall sub_406F20(void *Block, char);",0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00406FF0,0x00406FF8,8,0x00406FF0-0x00406FF8,sub_406FF0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407000,0x00407008,8,0x00407000-0x00407008,sub_407000,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407010,0x00407018,8,0x00407010-0x00407018,sub_407010,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407020,0x00407028,8,0x00407020-0x00407028,sub_407020,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407030,0x00407038,8,0x00407030-0x00407038,sub_407030,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407040,0x00407048,8,0x00407040-0x00407048,sub_407040,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407050,0x00407058,8,0x00407050-0x00407058,sub_407050,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407090,0x00407098,8,0x00407090-0x00407098,sub_407090,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004070A0,0x004070AE,14,0x004070A0-0x004070AE,sub_4070A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407150,0x00407158,60,0x00407150-0x00407158;0x00613220-0x00613254,sub_407150,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407160,0x00407168,71,0x00407160-0x00407168;0x00613260-0x0061329F,sub_407160,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407170,0x00407178,85,0x00407170-0x00407178;0x00612E00-0x00612E4D,sub_407170,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407180,0x00407188,35,0x00407180-0x00407188;0x00612FC0-0x00612FDB,sub_407180,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407190,0x00407198,128,0x00407190-0x00407198;0x00612B80-0x00612BF8,sub_407190,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004071A0,0x004071A8,128,0x004071A0-0x004071A8;0x00612AE0-0x00612B58,sub_4071A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004071B0,0x004071B8,56,0x004071B0-0x004071B8;0x00612E80-0x00612EB0,sub_4071B0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004071C0,0x004071C8,128,0x004071C0-0x004071C8;0x00612C20-0x00612C98,sub_4071C0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004071D0,0x004071D8,45,0x004071D0-0x004071D8;0x00612F10-0x00612F35,sub_4071D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004071E0,0x004071E8,38,0x004071E0-0x004071E8;0x00612F60-0x00612F7E,sub_4071E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004071F0,0x004071F8,38,0x004071F0-0x004071F8;0x00612ED0-0x00612EEE,sub_4071F0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407200,0x00407208,38,0x00407200-0x00407208;0x00612F40-0x00612F5E,sub_407200,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407210,0x00407218,113,0x00407210-0x00407218;0x00612CC0-0x00612D29,sub_407210,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407220,0x00407228,128,0x00407220-0x00407228;0x00612D60-0x00612DD8,sub_407220,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407230,0x00407238,38,0x00407230-0x00407238;0x00612EF0-0x00612F0E,sub_407230,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407240,0x00407248,40,0x00407240-0x00407248;0x00612F80-0x00612FA0,sub_407240,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407250,0x00407258,40,0x00407250-0x00407258;0x00612FA0-0x00612FC0,sub_407250,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407260,0x00407268,124,0x00407260-0x00407268;0x006130E0-0x00613154,sub_407260,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407270,0x00407278,181,0x00407270-0x00407278;0x006126C0-0x006126F8;0x00613180-0x006131F5,sub_407270,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004072D0,0x00407348,120,0x004072D0-0x00407348,sub_4072D0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407350,0x00407410,304,0x00407350-0x00407410;0x00650BF0-0x00650C60,sub_407350,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407410,0x00407906,1291,0x00407410-0x00407906;0x00650C60-0x00650C75,sub_407410,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407910,0x00407915,5,0x00407910-0x00407915,sub_407910,,0x5480,thunk
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407920,0x00407A7E,350,0x00407920-0x00407A7E,sub_407920,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407A80,0x00407BDE,350,0x00407A80-0x00407BDE,sub_407A80,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407BE0,0x00407C57,119,0x00407BE0-0x00407C57,sub_407BE0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407C60,0x00407CC4,100,0x00407C60-0x00407CC4,sub_407C60,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407CD0,0x00407CE6,22,0x00407CD0-0x00407CE6,sub_407CD0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407CF0,0x00407D06,22,0x00407CF0-0x00407D06,sub_407CF0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407D10,0x00407D62,82,0x00407D10-0x00407D62,sub_407D10,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407D90,0x00407E7B,235,0x00407D90-0x00407E7B,sub_407D90,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407E80,0x00407ECA,74,0x00407E80-0x00407ECA,sub_407E80,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407ED0,0x00407EF3,35,0x00407ED0-0x00407EF3,sub_407ED0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00407F00,0x00408003,363,0x00407F00-0x00408003;0x00650C80-0x00650CE8,sub_407F00,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408010,0x00408077,135,0x00408010-0x00408077;0x00650CF0-0x00650D10,sub_408010,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408080,0x004080A1,33,0x00408080-0x004080A1,sub_408080,"int __thiscall sub_408080(void *Block, char);",0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004080B0,0x004080D3,35,0x004080B0-0x004080D3,sub_4080B0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004080E0,0x0040810C,44,0x004080E0-0x0040810C,sub_4080E0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408110,0x0040813C,44,0x00408110-0x0040813C,sub_408110,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408140,0x00408161,33,0x00408140-0x00408161,sub_408140,"int __thiscall sub_408140(void *Block, char);",0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408170,0x00408383,803,0x00408170-0x00408383;0x00650D10-0x00650E20,sub_408170,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004083B0,0x004083C6,22,0x004083B0-0x004083C6,sub_4083B0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004083D0,0x004083DA,10,0x004083D0-0x004083DA,unknown_libname_25,void __cdecl unknown_libname_25();,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004083E0,0x004083F6,22,0x004083E0-0x004083F6,sub_4083E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408400,0x0040840A,10,0x00408400-0x0040840A,unknown_libname_26,void __cdecl unknown_libname_26();,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408490,0x0040870D,1147,0x00408490-0x0040870D;0x004210D0-0x004210E7;0x00651380-0x00651567,sub_408490,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408710,0x00408711,1,0x00408710-0x00408711,nullsub_1,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408720,0x00408B1B,1037,0x00408720-0x00408B1B;0x00651567-0x00651579,sub_408720,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408B20,0x00408E93,901,0x00408B20-0x00408E93;0x00651579-0x0065158B,sub_408B20,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00408EB0,0x004090BF,527,0x00408EB0-0x004090BF,sub_408EB0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00409100,0x004091FB,251,0x00409100-0x004091FB,sub_409100,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00409200,0x0040A1B9,4888,0x00409200-0x0040A1B9;0x0065158B-0x006518EA,sub_409200,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040A1D0,0x0040A87F,1711,0x0040A1D0-0x0040A87F,sub_40A1D0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040A880,0x0040B11A,2600,0x0040A880-0x0040B11A;0x006518EA-0x00651A78,sub_40A880,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040B140,0x0040BFE3,3768,0x0040B140-0x0040BFE3;0x00651A78-0x00651A8D,sub_40B140,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040C070,0x0040C842,2002,0x0040C070-0x0040C842,sub_40C070,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040C850,0x0040D24C,2577,0x0040C850-0x0040D24C;0x00651A8D-0x00651AA2,sub_40C850,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040D250,0x0040E35B,4406,0x0040D250-0x0040E35B;0x00651AA2-0x00651ACD,sub_40D250,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040E360,0x0040F0E5,3504,0x0040E360-0x0040F0E5;0x00651ACD-0x00651AF8,sub_40E360,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040F0F0,0x0040FCB3,3011,0x0040F0F0-0x0040FCB3,sub_40F0F0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0040FCC0,0x004103A7,1788,0x0040FCC0-0x004103A7;0x00651AF8-0x00651B0D,sub_40FCC0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004103B0,0x00410868,1229,0x004103B0-0x00410868;0x00651B0D-0x00651B22,sub_4103B0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00410870,0x00411235,2522,0x00410870-0x00411235;0x00651B22-0x00651B37,sub_410870,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00411240,0x00411973,1864,0x00411240-0x00411973;0x00651B37-0x00651B4C,sub_411240,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00411980,0x00412A96,4395,0x00411980-0x00412A96;0x00651B4C-0x00651B61,sub_411980,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00412AA0,0x00414B38,8365,0x00412AA0-0x00414B38;0x00651B61-0x00651B76,sub_412AA0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00414B40,0x00415078,1365,0x00414B40-0x00415078;0x00651B76-0x00651B93,sub_414B40,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00415080,0x00415724,1729,0x00415080-0x00415724;0x00651B93-0x00651BB0,sub_415080,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00415730,0x00415B15,997,0x00415730-0x00415B15,sub_415730,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00415B20,0x00415DCE,686,0x00415B20-0x00415DCE,sub_415B20,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00415DD0,0x00415E52,130,0x00415DD0-0x00415E52,sub_415DD0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00415F00,0x00415F70,112,0x00415F00-0x00415F70,sub_415F00,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00415F70,0x004160E1,369,0x00415F70-0x004160E1,sub_415F70,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004160F0,0x00416512,1058,0x004160F0-0x00416512,sub_4160F0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x004165D0,0x00416D83,1971,0x004165D0-0x00416D83,sub_4165D0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00416D90,0x00416DCA,58,0x00416D90-0x00416DCA,sub_416D90,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00416DD0,0x00416DD1,1,0x00416DD0-0x00416DD1,nullsub_28,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00416DE0,0x00416FA8,456,0x00416DE0-0x00416FA8,sub_416DE0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00417040,0x00418DBD,9193,0x00417040-0x00418DBD;0x00651BB0-0x0065221C,sub_417040,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00418DF0,0x00419A8E,3870,0x00418DF0-0x00419A8E;0x0065221C-0x0065249C,sub_418DF0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00419A90,0x0041A010,1408,0x00419A90-0x0041A010,sub_419A90,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A010,0x0041A15D,333,0x0041A010-0x0041A15D,sub_41A010,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A160,0x0041A2AD,333,0x0041A160-0x0041A2AD,sub_41A160,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A2B0,0x0041A4B6,518,0x0041A2B0-0x0041A4B6,sub_41A2B0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A4C0,0x0041A609,329,0x0041A4C0-0x0041A609,sub_41A4C0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A610,0x0041A613,3,0x0041A610-0x0041A613,nullsub_29,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A620,0x0041A79D,381,0x0041A620-0x0041A79D,sub_41A620,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A7A0,0x0041A7DF,63,0x0041A7A0-0x0041A7DF,sub_41A7A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A7E0,0x0041A8A7,199,0x0041A7E0-0x0041A8A7,sub_41A7E0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A8B0,0x0041A91D,109,0x0041A8B0-0x0041A91D,sub_41A8B0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041A920,0x0041AE40,1312,0x0041A920-0x0041AE40,sub_41A920,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AE40,0x0041AF12,210,0x0041AE40-0x0041AF12,sub_41AE40,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AF20,0x0041AF21,1,0x0041AF20-0x0041AF21,nullsub_30,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AF30,0x0041AF31,1,0x0041AF30-0x0041AF31,nullsub_31,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AF40,0x0041AF41,1,0x0041AF40-0x0041AF41,nullsub_2,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AF50,0x0041AF69,25,0x0041AF50-0x0041AF69,sub_41AF50,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AF70,0x0041AF88,24,0x0041AF70-0x0041AF88,sub_41AF70,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AF90,0x0041AFA8,24,0x0041AF90-0x0041AFA8,sub_41AF90,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AFB0,0x0041AFC8,24,0x0041AFB0-0x0041AFC8,sub_41AFB0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041AFD0,0x0041B10D,317,0x0041AFD0-0x0041B10D,sub_41AFD0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041B110,0x0041B1D9,201,0x0041B110-0x0041B1D9,sub_41B110,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041B1E0,0x0041B1ED,13,0x0041B1E0-0x0041B1ED,sub_41B1E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041B1F0,0x0041B491,673,0x0041B1F0-0x0041B491,sub_41B1F0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041B4A0,0x0041B4BD,29,0x0041B4A0-0x0041B4BD,sub_41B4A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041B4C0,0x0041B4D7,23,0x0041B4C0-0x0041B4D7,sub_41B4C0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041B4E0,0x0041B4E3,3,0x0041B4E0-0x0041B4E3,nullsub_32,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041B4F0,0x0041B78D,669,0x0041B4F0-0x0041B78D,sub_41B4F0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041B790,0x0041BBBC,1262,0x0041B790-0x0041BBBC;0x0065249C-0x0065255E,sub_41B790,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041BBC0,0x0041C231,2038,0x0041BBC0-0x0041C231;0x0065255E-0x006526E3,sub_41BBC0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041C240,0x0041C798,1636,0x0041C240-0x0041C798;0x006526E3-0x006527EF,sub_41C240,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041C7A0,0x0041D4BA,4031,0x0041C7A0-0x0041D4BA;0x006527EF-0x00652A94,sub_41C7A0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041D500,0x0041DA6C,1388,0x0041D500-0x0041DA6C,sub_41D500,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DAD0,0x0041DC7F,431,0x0041DAD0-0x0041DC7F,sub_41DAD0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DC80,0x0041DCA5,37,0x0041DC80-0x0041DCA5,sub_41DC80,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DCB0,0x0041DCC4,20,0x0041DCB0-0x0041DCC4,sub_41DCB0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DCD0,0x0041DCEE,30,0x0041DCD0-0x0041DCEE,sub_41DCD0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DCF0,0x0041DD0E,30,0x0041DCF0-0x0041DD0E,sub_41DCF0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DD10,0x0041DE5B,331,0x0041DD10-0x0041DE5B,sub_41DD10,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DE60,0x0041DF38,216,0x0041DE60-0x0041DF38,sub_41DE60,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DF40,0x0041DF43,3,0x0041DF40-0x0041DF43,nullsub_33,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041DF50,0x0041E3DC,1164,0x0041DF50-0x0041E3DC,sub_41DF50,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041E3E0,0x0041E4C0,224,0x0041E3E0-0x0041E4C0,sub_41E3E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0041E4C0,0x0041E4C3,3,0x0041E4C0-0x0041E4C3,nullsub_34,,0x5440,game
