class,offset,name,size,type
AlphaNet,0x11AC,field_11AC,4,
AlphaNet,0x11B0,field_11B0,4,
AlphaNet,0x11B4,field_11B4,4,
AlphaNet,0x11B8,field_11B8,4,
AlphaNet,0x11BC,field_11BC,4,
AlphaNet,0x11C0,field_11C0,4,
AlphaNet,0x11C4,field_11C4,4,
AlphaNet,0x11C8,field_11C8,4,
AlphaNet,0x11CC,field_11CC,4,
AlphaNet,0x11D0,field_11D0,4,
AlphaNet,0x11D4,field_11D4,4,
AlphaNet,0x11D8,field_11D8,4,
AlphaNet,0x11DC,field_11DC,4,
AlphaNet,0x11E0,field_11E0,4,
AlphaNet,0x11E4,field_11E4,4,
AlphaNet,0x11E8,field_11E8,4,
AlphaNet,0x11EC,field_11EC,4,
AlphaNet,0x11F0,field_11F0,4,
AlphaNet,0x11F4,field_11F4,4,
AlphaNet,0x11F8,field_11F8,4,
AlphaNet,0x11FC,field_11FC,4,
AlphaNet,0x1200,field_1200,4,
AlphaNet,0x1204,field_1204,4,
AlphaNet,0x1208,field_1208,4,
AlphaNet,0x120C,field_120C,4,
AlphaNet,0x1210,field_1210,4,
AlphaNet,0x1214,field_1214,4,
AlphaNet,0x1218,field_1218,4,
AlphaNet,0x121C,field_121C,4,
AlphaNet,0x1220,field_1220,4,
AlphaNet,0x1224,field_1224,4,
AlphaNet,0x1228,field_1228,4,
AlphaNet,0x122C,field_122C,4,
AlphaNet,0x1230,field_1230,4,
AlphaNet,0x1234,field_1234,4,
AlphaNet,0x1238,field_1238,4,
AlphaNet,0x123C,field_123C,4,
AlphaNet,0x1240,field_1240,4,
AlphaNet,0x1244,field_1244,4,
AlphaNet,0x1248,field_1248,4,
AlphaNet,0x124C,field_124C,4,
AlphaNet,0x1250,field_1250,4,
AlphaNet,0x1254,field_1254,4,
AlphaNet,0x1258,field_1258,4,
AlphaNet,0x125C,field_125C,4,
AlphaNet,0x1260,field_1260,4,
AlphaNet,0x1264,field_1264,4,
AlphaNet,0x1268,field_1268,4,
AlphaNet,0x126C,field_126C,4,
AlphaNet,0x1270,field_1270,4,
AlphaNet,0x1274,field_1274,4,
AlphaNet,0x1278,field_1278,4,
AlphaNet,0x127C,field_127C,4,
AlphaNet,0x1280,field_1280,4,
AlphaNet,0x1284,field_1284,4,
AlphaNet,0x1288,field_1288,4,
AlphaNet,0x128C,field_128C,4,
AlphaNet,0x1290,field_1290,4,
AlphaNet,0x1294,field_1294,4,
AlphaNet,0x1298,field_1298,4,
AlphaNet,0x129C,field_129C,4,
AlphaNet,0x12A0,field_12A0,4,
AlphaNet,0x12A4,field_12A4,4,
AlphaNet,0x12A8,field_12A8,4,
AlphaNet,0x12AC,field_12AC,4,
AlphaNet,0x12B0,field_12B0,4,
AlphaNet,0x12B4,field_12B4,4,
AlphaNet,0x12B8,field_12B8,4,
AlphaNet,0x12BC,field_12BC,4,
AlphaNet,0x12C0,field_12C0,4,
AlphaNet,0x12C4,field_12C4,4,
AlphaNet,0x12C8,field_12C8,4,
AlphaNet,0x12CC,field_12CC,4,
AlphaNet,0x12D0,field_12D0,4,
AlphaNet,0x12D4,field_12D4,4,
AlphaNet,0x12D8,field_12D8,4,
AlphaNet,0x12DC,field_12DC,4,
AlphaNet,0x12E0,field_12E0,4,
AlphaNet,0x12E4,field_12E4,4,
AlphaNet,0x12E8,field_12E8,4,
AlphaNet,0x12EC,field_12EC,4,
AlphaNet,0x12F0,field_12F0,4,
AlphaNet,0x12F4,field_12F4,4,
AlphaNet,0x12F8,field_12F8,4,
AlphaNet,0x12FC,field_12FC,4,
AlphaNet,0x1300,field_1300,4,
AlphaNet,0x1304,field_1304,4,
AlphaNet,0x1308,field_1308,4,
AlphaNet,0x130C,field_130C,4,
AlphaNet,0x1310,field_1310,4,
AlphaNet,0x1314,field_1314,4,
AlphaNet,0x1318,field_1318,4,
AlphaNet,0x131C,field_131C,4,
AlphaNet,0x1320,field_1320,4,
AlphaNet,0x1324,field_1324,4,
AlphaNet,0x1328,field_1328,4,
AlphaNet,0x132C,field_132C,4,
AlphaNet,0x1330,field_1330,4,
AlphaNet,0x1334,field_1334,4,
AlphaNet,0x1338,field_1338,4,
AlphaNet,0x133C,field_133C,4,
AlphaNet,0x1340,field_1340,4,
AlphaNet,0x1344,field_1344,4,
AlphaNet,0x1348,field_1348,4,
AlphaNet,0x134C,field_134C,4,
AlphaNet,0x1350,field_1350,4,
AlphaNet,0x1354,field_1354,4,
AlphaNet,0x1358,field_1358,4,
AlphaNet,0x135C,field_135C,4,
AlphaNet,0x1360,field_1360,4,
AlphaNet,0x1364,field_1364,4,
AlphaNet,0x1368,field_1368,4,
AlphaNet,0x136C,field_136C,4,
AlphaNet,0x1370,field_1370,4,
AlphaNet,0x1374,field_1374,4,
AlphaNet,0x1378,field_1378,4,
AlphaNet,0x137C,field_137C,4,
AlphaNet,0x1380,field_1380,4,
AlphaNet,0x1384,field_1384,4,
AlphaNet,0x1388,field_1388,4,
AlphaNet,0x138C,field_138C,4,
AlphaNet,0x1390,field_1390,4,
AlphaNet,0x1394,field_1394,4,
AlphaNet,0x1398,field_1398,4,
AlphaNet,0x139C,field_139C,4,
AlphaNet,0x13A0,field_13A0,4,
AlphaNet,0x13A4,field_13A4,4,
AlphaNet,0x13A8,field_13A8,4,
AlphaNet,0x13AC,field_13AC,4,
AlphaNet,0x13B0,field_13B0,4,
AlphaNet,0x13B4,field_13B4,4,
AlphaNet,0x13B8,field_13B8,4,
AlphaNet,0x13BC,field_13BC,4,
AlphaNet,0x13C0,field_13C0,4,
AlphaNet,0x13C4,field_13C4,4,
AlphaNet,0x13C8,field_13C8,4,
AlphaNet,0x13CC,field_13CC,4,
AlphaNet,0x13D0,field_13D0,4,
AlphaNet,0x13D4,field_13D4,4,
AlphaNet,0x13D8,field_13D8,4,
AlphaNet,0x13DC,field_13DC,4,
AlphaNet,0x13E0,field_13E0,4,
AlphaNet,0x13E4,field_13E4,4,
AlphaNet,0x13E8,field_13E8,4,
AlphaNet,0x13EC,field_13EC,4,
AlphaNet,0x13F0,field_13F0,4,
AlphaNet,0x13F4,field_13F4,4,
AlphaNet,0x13F8,field_13F8,4,
AlphaNet,0x13FC,field_13FC,4,
AlphaNet,0x1400,field_1400,4,
AlphaNet,0x1404,field_1404,4,
AlphaNet,0x1408,field_1408,4,
AlphaNet,0x140C,field_140C,4,
AlphaNet,0x1410,field_1410,4,
AlphaNet,0x1414,field_1414,4,
AlphaNet,0x1418,field_1418,4,
AlphaNet,0x141C,field_141C,4,
AlphaNet,0x1420,field_1420,4,
AlphaNet,0x1424,field_1424,4,
AlphaNet,0x1428,field_1428,4,
AlphaNet,0x142C,field_142C,4,
AlphaNet,0x1430,field_1430,4,
AlphaNet,0x1434,field_1434,4,
AlphaNet,0x1438,field_1438,4,
AlphaNet,0x143C,field_143C,4,
AlphaNet,0x1440,field_1440,4,
AlphaNet,0x1444,field_1444,4,
AlphaNet,0x1448,field_1448,4,
AlphaNet,0x144C,field_144C,4,
AlphaNet,0x1450,field_1450,4,
AlphaNet,0x1454,field_1454,4,
AlphaNet,0x1458,field_1458,4,
AlphaNet,0x145C,field_145C,4,
AlphaNet,0x1460,field_1460,4,
AlphaNet,0x1464,field_1464,4,
AlphaNet,0x1468,field_1468,4,
AlphaNet,0x146C,field_146C,4,
AlphaNet,0x1470,field_1470,4,
AlphaNet,0x1474,field_1474,4,
AlphaNet,0x1478,field_1478,4,
AlphaNet,0x147C,field_147C,4,
AlphaNet,0x1480,field_1480,4,
AlphaNet,0x1484,field_1484,4,
AlphaNet,0x1488,field_1488,4,
AlphaNet,0x148C,heap,20,
AlphaSave,0x0,graphicWin,2580,
AlphaSave,0xA14,fileWin,13252,
AlphaSave,0x3DD8,scroll,8524,
AlphaSave,0x5F24,sprite1,44,
AlphaSave,0x5F50,sprites2,132,
AlphaSave,0x5FD4,sprite3,44,
AlphaSave,0x6000,sprite4,44,
AlphaSave,0x602C,sprite5,44,
Ambience,0x0,sound,84,
Ambience,0x54,field_54,1,
Ambience,0x55,field_55,1,
Ambience,0x56,field_56,1,
Ambience,0x57,field_57,1,
AutoSound,0x0,vtable,4,PVOID
AutoSound,0x4,val1,4,
AutoSound,0x8,val2,4,
AutoSound,0xC,val3,4,
AutoSound,0x10,val4,4,
AutoSound,0x14,val5,4,
AutoSound,0x18,val6,4,
AutoSound,0x1C,val7,4,
AutoSound,0x20,val8,4,
AutoSound,0x24,val9,4,
AutoSound,0x28,val10,4,
AutoSound,0x2C,val11,4,
AutoSound,0x30,val12,4,
AutoSound,0x34,val13,4,
AutoSound,0x38,val14,4,
AutoSound,0x3C,val15,4,
AutoSound,0x40,val16,4,
AutoSound,0x44,val17,4,
AutoSound,0x48,val18,4,
AutoSound,0x4C,val19,4,
AutoSound,0x50,val20,4,
AutoSound,0x54,val21,4,
AutoSound,0x58,val22,4,
AutoSound,0x5C,val23,4,
AutoSound,0x60,val24,4,
AutoSound,0x64,val25,4,
AutoSound,0x68,val26,4,
AutoSound,0x6C,val27,4,
AutoSound,0x70,val28,4,
AutoSound,0x74,val29,4,
AutoSound,0x78,val30,4,
AutoSound,0x7C,val31,4,
AutoSound,0x80,val32,4,
AutoSound,0x84,val33,4,
AutoSound,0x88,val34,4,
AutoSound,0x8C,val35,4,
AutoSound,0x90,val36,4,
AutoSound,0x94,val37,4,
BAmbience,0x0,ambience,88,
BAmbience,0x58,field_58,4,
BAmbience,0x5C,field_5C,4,
BAmbience,0x60,field_60,4,
BAmbience,0x64,field_64,4,
BAmbience,0x68,field_68,4,
BAmbience,0x6C,field_6C,1,
BAmbience,0x6D,field_6D,1,
BAmbience,0x6E,field_70,4,
BAmbience,0x72,field_74,4,
BAmbience,0x76,field_78,4,
BAmbience,0x7A,field_7C,4,
Base,0x0,xCoord,2,
Base,0x2,yCoord,2,
Base,0x4,factionIDCurrent,1,
Base,0x5,factionIDFormer,1,
Base,0x6,populationSize,1,
Base,0x7,assimilationTurnsLeft,1,
Base,0x8,nerveStapleTurnsLeft,1,
Base,0x9,unk1,1,
Base,0xA,visibility,1,
Base,0xB,factionPopulationSizeIntel,8,
Base,0x13,nameString,25,
Base,0x2C,unkX,2,
Base,0x2E,unkY,2,
Base,0x30,state,4,
Base,0x34,event,4,
Base,0x38,governor,4,
Base,0x3C,nutrientsAccumulated,4,
Base,0x40,mineralsAccumulated,4,
Base,0x44,productionIDLast,4,
Base,0x48,ecoDamage,4,
Base,0x4C,queueSize,4,uint32_t
Base,0x50,queueProductionID,40,
Base,0x78,resourceSqrRadius,4,
Base,0x7C,specialistTotal,4,
Base,0x80,specialist_unk_1,4,
Base,0x84,spec,8,
Base,0x8C,facilitiesBuilt,12,
Base,0x98,mineralSurplusFinal,4,
Base,0x9C,mineralsAccumulated2,4,
Base,0xA0,unk6,4,
Base,0xA4,unk7,4,
Base,0xA8,unk8,4,
Base,0xAC,unk9,4,
Base,0xB0,nutrientIntake1,4,
Base,0xB4,mineralIntake1,4,
Base,0xB8,energyIntake1,4,
Base,0xBC,unusedIntake1,4,
Base,0xC0,nutrientIntake2,4,
Base,0xC4,mineralIntake2,4,
Base,0xC8,energyIntake2,4,
Base,0xCC,unusedIntake2,4,
Base,0xD0,nutrientSurplus,4,
Base,0xD4,mineralSurplus,4,
Base,0xD8,energySurplus,4,
Base,0xDC,unusedSurplus,4,
Base,0xE0,nutrientInefficiency,4,
Base,0xE4,mineralInefficiency,4,
Base,0xE8,energyInefficiency,4,
Base,0xEC,unusedInefficiency,4,
Base,0xF0,nutrientConsumption,4,
Base,0xF4,mineralConsumption,4,
Base,0xF8,energyConsumption,4,
Base,0xFC,unusedConsumption,4,
Base,0x100,economyTotal,4,
Base,0x104,psychTotal,4,
Base,0x108,labsTotal,4,
Base,0x10C,unk10,4,
Base,0x110,autoforwardLandBaseID,2,
Base,0x112,autoforwardSeaBaseID,2,
Base,0x114,autoforwardAirBaseID,2,
Base,0x116,padding0,2,
Base,0x118,talentTotal,4,
Base,0x11C,droneTotal,4,
Base,0x120,superdroneTotal,4,
Base,0x124,randomEventTurns,4,
Base,0x128,nerveStapleCount,4,
Base,0x12C,unk11,4,
Base,0x130,unk12,4,
BaseButton,0x0,graphicWin,2580,
BaseButton,0xA14,field_A14,4,
BaseButton,0xA18,field_A18,4,
BaseButton,0xA1C,time1,40,
BaseButton,0xA44,field_A44,4,
BaseButton,0xA48,field_A48,4,
BaseButton,0xA4C,time2,40,
BaseButton,0xA74,field_A74,4,
BaseButton,0xA78,field_A78,4,
BaseButton,0xA7C,name,4,
BaseButton,0xA80,bubbleText,4,
BaseButton,0xA84,color,4,
BaseButton,0xA88,bevelUpper,4,
BaseButton,0xA8C,bevelLower,4,
BaseButton,0xA90,bevelThickness,4,
BaseButton,0xA94,field_A94,4,
BaseButton,0xA98,field_A98,4,
BaseButton,0xA9C,field_A9C,4,
BaseButton,0xAA0,field_AA0,4,
BaseButton,0xAA4,field_AA4,4,
BaseButton,0xAA8,group,4,
BaseButton,0xAAC,field_AAC,4,
BaseButton,0xAB0,field_AB0,4,
BaseButton,0xAB4,field_AB4,4,
BasePop,0x0,graphicWin,2580,
BasePop,0xA14,field_A14,4,
BasePop,0xA18,field_A18,4,
BasePop,0xA1C,field_A1C,4,
BasePop,0xA20,field_A20,4,
BasePop,0xA24,field_A24,4,
BasePop,0xA28,heap,20,
BasePop,0xA3C,field_A3C,4,
BasePop,0xA40,field_A40,4,
BasePop,0xA44,field_A44,4,
BasePop,0xA48,field_A48,4,
BasePop,0xA4C,field_A4C,4,
BasePop,0xA50,field_A50,4,
BasePop,0xA54,field_A54,4,
BasePop,0xA58,field_A58,4,
BasePop,0xA5C,flatButton1,2892,
BasePop,0x15A8,flatButton2,2892,
BasePop,0x20F4,field_20F4,4,
BasePop,0x20F8,field_20F8,4,
BasePop,0x20FC,field_20FC,4,
BasePop,0x2100,field_2100,4,
BasePop,0x2104,field_2104,4,
BasePop,0x2108,field_2108,4,
BasePop,0x210C,field_210C,4,
BasePop,0x2110,field_2110,4,
BasePop,0x2114,field_2114,4,
BasePop,0x2118,sprite,44,
BasePop,0x2144,field_2144,4,
BasePop,0x2148,field_2148,4,
BasePop,0x214C,field_214C,4,
BasePop,0x2150,field_2150,4,
BasePop,0x2154,field_2154,4,
BasePop,0x2158,field_2158,4,
BasePop,0x215C,field_215C,4,
BasePop,0x2160,field_2160,4,
BasePop,0x2164,field_2164,4,
BasePop,0x2168,field_2168,4,
BasePop,0x216C,field_216C,4,
BasePop,0x2170,field_2170,4,
BasePop,0x2174,field_2174,4,
BasePop,0x2178,field_2178,4,
BasePop,0x217C,field_217C,4,
BasePop,0x2180,field_2180,4,
BasePop,0x2184,field_2184,4,
BasePop,0x2188,field_2188,4,
BasePop,0x218C,field_218C,4,
BasePop,0x2190,field_2190,4,
BasePop,0x2194,field_2194,4,
BasePop,0x2198,field_2198,4,
BasePop,0x219C,field_219C,4,
BasePop,0x21A0,field_21A0,4,
BasePop,0x21A4,field_21A4,4,
BasePop,0x21A8,field_21A8,4,
BasePop,0x21AC,field_21AC,4,
BasePop,0x21B0,field_21B0,4,
BasePop,0x21B4,field_21B4,4,
BasePop,0x21B8,field_21B8,4,
BasePop,0x21BC,field_21BC,4,
BasePop,0x21C0,field_21C0,4,
BasePop,0x21C4,field_21C4,4,
BasePop,0x21C8,field_21C8,4,
BasePop,0x21CC,field_21CC,4,
BasePop,0x21D0,dialogs,3220,
BasePop,0x2E64,field_2E64,4,
BasePop,0x2E68,field_2E68,4,
BasePop,0x2E6C,field_2E6C,4,
BasePop,0x2E70,field_2E70,4,
BasePop,0x2E74,field_2E74,4,
BasePop,0x2E78,field_2E78,4,
BasePop,0x2E7C,field_2E7C,4,
BasePop,0x2E80,field_2E80,4,
BasePop,0x2E84,field_2E84,4,
BasePop,0x2E88,field_2E88,4,
BasePop,0x2E8C,field_2E8C,4,
BasePop,0x2E90,field_2E90,4,
BasePop,0x2E94,field_2E94,4,
BasePop,0x2E98,field_2E98,4,
BasePop,0x2E9C,field_2E9C,4,
BasePop,0x2EA0,field_2EA0,4,
BasePop,0x2EA4,field_2EA4,4,
BasePop,0x2EA8,field_2EA8,4,
BasePop,0x2EAC,field_2EAC,4,
BasePop,0x2EB0,field_2EB0,4,
BasePop,0x2EB4,field_2EB4,4,
BasePop,0x2EB8,field_2EB8,4,
BasePop,0x2EBC,field_2EBC,4,
BasePop,0x2EC0,field_2EC0,4,
BasePop,0x2EC4,field_2EC4,4,
BasePop,0x2EC8,field_2EC8,4,
BasePop,0x2ECC,field_2ECC,4,
BasePop,0x2ED0,field_2ED0,4,
BasePop,0x2ED4,field_2ED4,4,
BasePop,0x2ED8,field_2ED8,4,
BasePop,0x2EDC,field_2EDC,4,
BasePop,0x2EE0,field_2EE0,4,
BasePop,0x2EE4,field_2EE4,4,
BasePop,0x2EE8,field_2EE8,4,
BasePop,0x2EEC,field_2EEC,4,
BasePop,0x2EF0,field_2EF0,4,
BasePop,0x2EF4,field_2EF4,4,
BasePop,0x2EF8,field_2EF8,4,
BasePop,0x2EFC,field_2EFC,4,
BasePop,0x2F00,field_2F00,4,
BasePop,0x2F04,field_2F04,4,
BasePop,0x2F08,field_2F08,4,
BasePop,0x2F0C,field_2F0C,4,
BasePop,0x2F10,field_2F10,4,
BasePop,0x2F14,field_2F14,4,
BasePop,0x2F18,field_2F18,4,
BasePop,0x2F1C,field_2F1C,4,
BasePop,0x2F20,field_2F20,4,
BasePop,0x2F24,field_2F24,4,
BasePop,0x2F28,field_2F28,4,
BasePop,0x2F2C,field_2F2C,4,
BasePop,0x2F30,field_2F30,4,
BasePop,0x2F34,field_2F34,4,
BasePop,0x2F38,field_2F38,4,
BasePop,0x2F3C,field_2F3C,4,
BasePop,0x2F40,field_2F40,4,
BasePop,0x2F44,field_2F44,4,
BasePop,0x2F48,field_2F48,4,
BasePop,0x2F4C,field_2F4C,4,
BasePop,0x2F50,field_2F50,4,
BasePop,0x2F54,field_2F54,4,
BasePop,0x2F58,field_2F58,4,
BasePop,0x2F5C,field_2F5C,4,
BasePop,0x2F60,field_2F60,4,
BasePop,0x2F64,field_2F64,4,
BasePop,0x2F68,field_2F68,4,
BasePop,0x2F6C,field_2F6C,4,
BasePop,0x2F70,field_2F70,4,
BasePop,0x2F74,field_2F74,4,
BasePop,0x2F78,field_2F78,4,
BasePop,0x2F7C,field_2F7C,4,
BasePop,0x2F80,field_2F80,4,
BasePop,0x2F84,field_2F84,4,
BasePop,0x2F88,field_2F88,4,
BasePop,0x2F8C,field_2F8C,4,
BasePop,0x2F90,field_2F90,4,
BasePop,0x2F94,field_2F94,4,
BasePop,0x2F98,field_2F98,4,
BasePop,0x2F9C,field_2F9C,4,
BasePop,0x2FA0,field_2FA0,4,
BasePop,0x2FA4,field_2FA4,4,
BasePop,0x2FA8,field_2FA8,4,
BasePop,0x2FAC,field_2FAC,4,
BasePop,0x2FB0,field_2FB0,4,
BasePop,0x2FB4,field_2FB4,4,
BasePop,0x2FB8,field_2FB8,4,
BasePop,0x2FBC,field_2FBC,4,
BasePop,0x2FC0,field_2FC0,4,
BasePop,0x2FC4,field_2FC4,4,
BasePop,0x2FC8,field_2FC8,4,
BasePop,0x2FCC,field_2FCC,4,
BasePop,0x2FD0,field_2FD0,4,
BasePop,0x2FD4,field_2FD4,4,
BasePop,0x2FD8,field_2FD8,4,
BasePop,0x2FDC,field_2FDC,4,
BasePop,0x2FE0,field_2FE0,4,
BasePop,0x2FE4,field_2FE4,4,
BasePop,0x2FE8,field_2FE8,4,
BasePop,0x2FEC,field_2FEC,4,
BasePop,0x2FF0,field_2FF0,4,
BasePop,0x2FF4,field_2FF4,4,
BasePop,0x2FF8,field_2FF8,4,
BasePop,0x2FFC,field_2FFC,4,
BasePop,0x3000,field_3000,4,
BasePop,0x3004,field_3004,4,
BasePop,0x3008,field_3008,4,
BasePop,0x300C,field_300C,4,
BasePop,0x3010,field_3010,4,
BasePop,0x3014,field_3014,4,
BasePop,0x3018,field_3018,4,
BasePop,0x301C,field_301C,4,
BasePop,0x3020,field_3020,4,
BasePop,0x3024,field_3024,4,
BasePop,0x3028,field_3028,4,
BasePop,0x302C,field_302C,4,
BasePop,0x3030,field_3030,4,
BasePop,0x3034,field_3034,4,
BasePop,0x3038,field_3038,4,
BasePop,0x303C,field_303C,4,
BasePop,0x3040,field_3040,4,
BasePop,0x3044,field_3044,4,
BasePop,0x3048,field_3048,4,
BasePop,0x304C,field_304C,4,
BasePop,0x3050,field_3050,4,
BasePop,0x3054,field_3054,4,
BasePop,0x3058,field_3058,4,
BasePop,0x305C,field_305C,4,
BasePop,0x3060,field_3060,4,
BasePop,0x3064,field_3064,4,
BasePop,0x3068,field_3068,4,
BasePop,0x306C,field_306C,4,
BasePop,0x3070,field_3070,4,
BasePop,0x3074,field_3074,4,
BasePop,0x3078,field_3078,4,
BasePop,0x307C,field_307C,4,
BasePop,0x3080,field_3080,4,
BasePop,0x3084,field_3084,4,
BasePop,0x3088,field_3088,4,
BasePop,0x308C,field_308C,4,
BasePop,0x3090,field_3090,4,
BasePop,0x3094,field_3094,4,
BasePop,0x3098,spot,12,
BasePop,0x30A4,field_30A4,4,
BasePop,0x30A8,field_30A8,4,
BasePop,0x30AC,field_30AC,4,
BasePop,0x30B0,field_30B0,4,
BasePop,0x30B4,field_30B4,4,
BasePop,0x30B8,field_30B8,4,
BasePop,0x30BC,field_30BC,4,
BasePop,0x30C0,field_30C0,4,
BasePop,0x30C4,field_30C4,4,
BasePop,0x30C8,field_30C8,4,
BasePop,0x30CC,field_30CC,4,
BasePop,0x30D0,field_30D0,4,
BasePop,0x30D4,field_30D4,4,
BasePop,0x30D8,field_30D8,4,
BasePop,0x30DC,field_30DC,4,
BasePop,0x30E0,field_30E0,4,
BasePop,0x30E4,field_30E4,4,
BasePop,0x30E8,field_30E8,4,
BasePop,0x30EC,field_30EC,4,
BasePop,0x30F0,field_30F0,4,
BasePop,0x30F4,field_30F4,4,
BasePop,0x30F8,locA,4,
BasePop,0x30FC,locB,4,
BasePop,0x3100,field_3100,4,
BasePop,0x3104,field_3104,4,
BasePop,0x3108,field_3108,4,
BasePop,0x310C,field_310C,4,
BasePop,0x3110,stringFont1,4,
BasePop,0x3114,stringFont2,4,
BasePop,0x3118,stringFont3,4,
BasePop,0x311C,stringFont4,4,
BasePop,0x3120,stringColor1A,4,
BasePop,0x3124,stringColor2A,4,
BasePop,0x3128,stringColor3A,4,
BasePop,0x312C,stringColorHyperA,4,
BasePop,0x3130,stringColor1B,4,
BasePop,0x3134,stringColor2B,4,
BasePop,0x3138,stringColor3B,4,
BasePop,0x313C,stringColorHyperB,4,
BasePop,0x3140,stringColor1C,4,
BasePop,0x3144,stringColor2C,4,
BasePop,0x3148,stringColor3C,4,
BasePop,0x314C,stringColorHyperC,4,
BasePop,0x3150,stringColor1D,4,
BasePop,0x3154,stringColor2D,4,
BasePop,0x3158,stringColor3D,4,
BasePop,0x315C,stringColorHyperD,4,
BasePop,0x3160,field_3160,4,
BasePop,0x3164,field_3164,4,
BasePop,0x3168,field_3168,4,
BasePop,0x316C,buttonFont1,4,
BasePop,0x3170,buttonFont2,4,
BasePop,0x3174,buttonFont3,4,
BasePop,0x3178,buttonColor1A,1,
BasePop,0x3179,buttonColor2A,1,
BasePop,0x317A,buttonColor3A,1,
BasePop,0x317B,field_317B,1,
BasePop,0x317C,buttonColor1B,4,
BasePop,0x3180,buttonColor2B,4,
BasePop,0x3184,buttonColor3B,4,
BasePop,0x3188,buttonColor1C,4,
BasePop,0x318C,buttonColor2C,4,
BasePop,0x3190,buttonColor3C,4,
BasePop,0x3194,buttonColor1D,4,
BasePop,0x3198,buttonColor2D,4,
BasePop,0x319C,buttonColor3D,4,
BasePop,0x31A0,field_31A0,1,
BasePop,0x31A1,field_31A1,1,
BasePop,0x31A2,field_31A2,1,
BasePop,0x31A3,field_31A3,1,
BasePop,0x31A4,field_31A4,4,
BasePop,0x31A8,field_31A8,4,
BasePop,0x31AC,field_31AC,4,
BasePop,0x31B0,field_31B0,4,
BasePop,0x31B4,field_31B4,4,
BasePop,0x31B8,field_31B8,4,
BasePop,0x31BC,field_31BC,4,
BasePop,0x31C0,field_31C0,4,
BasePop,0x31C4,field_31C4,4,
BasePop,0x31C8,field_31C8,4,
BasePop,0x31CC,field_31CC,4,
BasePop,0x31D0,field_31D0,4,
BasePop,0x31D4,field_31D4,4,
BasePop,0x31D8,field_31D8,4,
BasePop,0x31DC,field_31DC,4,
BasePop,0x31E0,field_31E0,4,
BasePop,0x31E4,field_31E4,4,
BasePop,0x31E8,field_31E8,4,
BasePop,0x31EC,field_31EC,4,
BasePop,0x31F0,field_31F0,4,
BasePop,0x31F4,field_31F4,4,
BasePop,0x31F8,field_31F8,4,
BasePop,0x31FC,field_31FC,4,
BasePop,0x3200,field_3200,4,
BasePop,0x3204,field_3204,4,
BasePop,0x3208,field_3208,4,
BasePop,0x320C,field_320C,4,
BasePop,0x3210,field_3210,4,
BasePop,0x3214,field_3214,4,
BasePop,0x3218,field_3218,4,
BasePop,0x321C,field_321C,4,
BasePop,0x3220,field_3220,4,
BasePop,0x3224,okText,4,
BasePop,0x3228,cancelText,4,
BasePop,0x322C,field_322C,4,
BaseWin,0x0,graphicWin1,2580,
BaseWin,0xA14,subIFace,4,
BaseWin,0xA18,prodPicker,43072,
BaseWin,0xB258,field_B258,4,
BaseWin,0xB25C,graphicWin2,2580,
BaseWin,0xBC70,sprites1,88,
BaseWin,0xBCC8,sprites2,88,
BaseWin,0xBD20,sprites3,88,
BaseWin,0xBD78,sprite4,44,
BaseWin,0xBDA4,sprite5,44,
BaseWin,0xBDD0,sprite6,44,
BaseWin,0xBDFC,sprites7,132,
BaseWin,0xBE80,flatButton,2892,
BaseWin,0xC9CC,sprites8,1848,
BaseWin,0xD104,sprite9,44,
BaseWin,0xD130,sprite10,44,
BaseWin,0xD15C,sprite11,44,
BaseWin,0xD188,sprite12,44,
BaseWin,0xD1B4,sprite13,44,
BaseWin,0xD1E0,sprite14,44,
BaseWin,0xD20C,sprite15,44,
BaseWin,0xD238,buffer1,1416,
BaseWin,0xD7C0,flatButtons,63624,
BaseWin,0x1D048,field_1D048,4,
BaseWin,0x1D04C,field_1D04C,4,
BaseWin,0x1D050,field_1D050,4,
BaseWin,0x1D054,field_1D054,4,
BaseWin,0x1D058,field_1D058,4,
BaseWin,0x1D05C,field_1D05C,4,
BaseWin,0x1D060,field_1D060,4,
BaseWin,0x1D064,field_1D064,4,
BaseWin,0x1D068,field_1D068,4,
BaseWin,0x1D06C,field_1D06C,4,
BaseWin,0x1D070,field_1D070,4,
BaseWin,0x1D074,field_1D074,4,
BaseWin,0x1D078,field_1D078,4,
BaseWin,0x1D07C,field_1D07C,4,
BaseWin,0x1D080,field_1D080,4,
BaseWin,0x1D084,field_1D084,4,
BaseWin,0x1D088,field_1D088,4,
BaseWin,0x1D08C,field_1D08C,4,
BaseWin,0x1D090,field_1D090,4,
BaseWin,0x1D094,field_1D094,4,
BaseWin,0x1D098,field_1D098,4,
BaseWin,0x1D09C,field_1D09C,4,
BaseWin,0x1D0A0,field_1D0A0,4,
BaseWin,0x1D0A4,field_1D0A4,4,
BaseWin,0x1D0A8,field_1D0A8,4,
BaseWin,0x1D0AC,field_1D0AC,4,
BaseWin,0x1D0B0,field_1D0B0,4,
BaseWin,0x1D0B4,field_1D0B4,4,
BaseWin,0x1D0B8,field_1D0B8,4,
BaseWin,0x1D0BC,field_1D0BC,4,
BaseWin,0x1D0C0,field_1D0C0,4,
BaseWin,0x1D0C4,field_1D0C4,4,
BaseWin,0x1D0C8,field_1D0C8,4,
BaseWin,0x1D0CC,field_1D0CC,4,
