class,offset,width,x87,evidence
SocialWin,0x2BE8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ecx + 0xa24], ebx at 0x004B388E"
SocialWin,0x2BEC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ecx + 0xa28], eax at 0x004B3894"
SocialWin,0x2C24,4,0,"?maximize_effect@SocialWin@@QAEXH@Z: mov dword ptr [ecx + 0x2c24], eax at 0x004AF11E"
SocialWin,0x2C28,4,0,"?reset@SocialWin@@QAEXXZ: mov dword ptr [esi + 0x2c28], 1 at 0x004AED12"
SocialWin,0x2C38,4,0,"?reset@SocialWin@@QAEXXZ: mov ebx, dword ptr [eax - 0x18] at 0x004AEE1D"
SocialWin,0x2C3C,4,0,"?reset@SocialWin@@QAEXXZ: mov ecx, dword ptr [esi + 0x2c3c] at 0x004AEDBF"
SocialWin,0x2C40,4,0,"?reset@SocialWin@@QAEXXZ: mov ebx, dword ptr [esi + 0x2c40] at 0x004AEDD6"
SocialWin,0x2C44,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x2c44], eax at 0x004B3354"
SocialWin,0x2C48,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x2c48], eax at 0x004B336C"
SocialWin,0x2C4C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x2c4c], ecx at 0x004B3384"
SocialWin,0x2C50,4,0,"?reset@SocialWin@@QAEXXZ: mov dword ptr [eax], ebx at 0x004AEE20"
SocialWin,0x2C54,4,0,"?allocate_energy@SocialWin@@QAEXHH@Z: mov ecx, dword ptr [esi + 0x2c54] at 0x004B2024"
SocialWin,0x2C58,4,0,"?allocate_energy@SocialWin@@QAEXHH@Z: mov edx, dword ptr [esi + 0x2c58] at 0x004B2018"
SocialWin,0x2C70,4,0,"?draw_social@SocialWin@@QAEXH@Z: mov edx, dword ptr [edi + 0x2c70] at 0x004AF633"
SocialWin,0x2E1C,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [esi + 0x2e1c] at 0x004B3074"
SocialWin,0x2E30,4,0,"?draw_social@SocialWin@@QAEXH@Z: mov ecx, dword ptr [edi + 0x2e30] at 0x004AF622"
SocialWin,0x2E34,4,0,"?draw_faction_basal@SocialWin@@QAEXXZ: mov ecx, dword ptr [esi + 0x2e34] at 0x004AFA85"
SocialWin,0x3DA8,4,0,"?draw_economy_alloc@SocialWin@@QAEXXZ: mov edx, dword ptr [edi + 0x3da8] at 0x004B0A40"
SocialWin,0x3DAC,4,0,"?draw_economy_alloc@SocialWin@@QAEXXZ: mov ecx, dword ptr [edi + 0x3dac] at 0x004B0A3A"
SocialWin,0x560C,4,0,"?on_status@SocialWin@@QAEXH@Z: mov edx, dword ptr [esi] at 0x004B214C"
SocialWin,0x6020,4,0,"?close@SocialWin@@QAEXXZ: mov eax, dword ptr [esi] at 0x004B26E0"
SocialWin,0x114E0,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B36A7"
SocialWin,0x19124,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B373D"
SocialWin,0x19C70,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B37EC"
SocialWin,0x1A7BC,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B38FA"
SocialWin,0x1B290,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad4], ebx at 0x004B3919"
SocialWin,0x1B294,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad8], eax at 0x004B390D"
SocialWin,0x1B298,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xadc], eax at 0x004B391F"
SocialWin,0x1B308,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B397C"
SocialWin,0x1BDDC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad4], eax at 0x004B3989"
SocialWin,0x1BDE0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad8], eax at 0x004B3995"
SocialWin,0x1BDE4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xadc], eax at 0x004B39A1"
SocialWin,0x1BE54,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B39FE"
SocialWin,0x1C928,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad4], ebx at 0x004B3A0B"
SocialWin,0x1C92C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad8], eax at 0x004B3A11"
SocialWin,0x1C930,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xadc], eax at 0x004B3A1D"
SocialWin,0x1C9A0,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B3A7A"
SocialWin,0x1D474,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad4], eax at 0x004B3A87"
SocialWin,0x1D478,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad8], eax at 0x004B3A93"
SocialWin,0x1D47C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xadc], eax at 0x004B3A9F"
SocialWin,0x1D4EC,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B3AFC"
SocialWin,0x1DFC0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad4], ebx at 0x004B3B09"
SocialWin,0x1DFC4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad8], eax at 0x004B3B0F"
SocialWin,0x1DFC8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xadc], eax at 0x004B3B1B"
SocialWin,0x1E038,4,0,"?init@SocialWin@@QAEXH@Z: mov eax, dword ptr [edi] at 0x004B3B78"
SocialWin,0x1EB0C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad4], eax at 0x004B3B85"
SocialWin,0x1EB10,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xad8], eax at 0x004B3B91"
SocialWin,0x1EB14,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 0xadc], eax at 0x004B3B9D"
SocialWin,0x1EF08,4,0,"?draw_info@SocialWin@@QAEXXZ: mov ecx, dword ptr [edi] at 0x004AFCFE"
SocialWin,0x1EF14,4,0,"?draw_info@SocialWin@@QAEXXZ: mov eax, dword ptr [edi + 0xc] at 0x004AFD13"
SocialWin,0x1EF18,4,0,"?draw_info@SocialWin@@QAEXXZ: mov eax, dword ptr [edi + 0x10] at 0x004AFD06"
SocialWin,0x1EF30,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi], 3 at 0x004B3025"
SocialWin,0x1EF58,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi], 3 at 0x004B3043"
SocialWin,0x1EFD0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1efd0], ecx at 0x004B2F15"
SocialWin,0x1EFD4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 4], ecx at 0x004B2F1E"
SocialWin,0x1EFD8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 8], ecx at 0x004B2F24"
SocialWin,0x1EFDC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 0xc], edx at 0x004B2F2C"
SocialWin,0x1EFE0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1efe0], ecx at 0x004B2F50"
SocialWin,0x1EFE4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edx + 4], ecx at 0x004B2F59"
SocialWin,0x1EFE8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edx + 8], ebx at 0x004B2F5C"
SocialWin,0x1EFEC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edx + 0xc], eax at 0x004B2F5F"
SocialWin,0x1EFF0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ecx], eax at 0x004B2F7C"
SocialWin,0x1EFF4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ecx + 4], ebx at 0x004B2F87"
SocialWin,0x1EFF8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ecx + 8], edx at 0x004B2F93"
SocialWin,0x1EFFC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ecx + 0xc], edi at 0x004B2F9D"
SocialWin,0x1F000,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f000], eax at 0x004B2D53"
SocialWin,0x1F004,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 4], ecx at 0x004B2D5C"
SocialWin,0x1F008,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 8], eax at 0x004B2D62"
SocialWin,0x1F00C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 0xc], ecx at 0x004B2D65"
SocialWin,0x1F010,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx], ecx at 0x004B2D93"
SocialWin,0x1F014,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 4], eax at 0x004B2D98"
SocialWin,0x1F018,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 8], ecx at 0x004B2D9E"
SocialWin,0x1F01C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 0xc], eax at 0x004B2DA1"
SocialWin,0x1F020,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f020], ecx at 0x004B2E88"
SocialWin,0x1F024,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 4], ecx at 0x004B2E91"
SocialWin,0x1F028,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 8], ecx at 0x004B2E97"
SocialWin,0x1F02C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 0xc], ecx at 0x004B2E9D"
SocialWin,0x1F030,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f030], ecx at 0x004B2ED4"
SocialWin,0x1F034,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 4], ecx at 0x004B2EDD"
SocialWin,0x1F038,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 8], ecx at 0x004B2EE3"
SocialWin,0x1F03C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 0xc], ecx at 0x004B2EE9"
SocialWin,0x1F040,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f040], ecx at 0x004B2DE7"
SocialWin,0x1F044,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 4], ecx at 0x004B2DF0"
SocialWin,0x1F048,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 8], ecx at 0x004B2DF6"
SocialWin,0x1F04C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 0xc], ecx at 0x004B2DFC"
SocialWin,0x1F050,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f050], ecx at 0x004B2E33"
SocialWin,0x1F054,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 4], ecx at 0x004B2E3C"
SocialWin,0x1F058,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 8], ecx at 0x004B2E42"
SocialWin,0x1F05C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [ebx + 0xc], ecx at 0x004B2E48"
SocialWin,0x1F060,4,0,"?draw_presets@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x004AF1F9"
SocialWin,0x1F064,4,0,"?draw_presets@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004AF1FE"
SocialWin,0x1F068,4,0,"?draw_presets@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x004AF204"
SocialWin,0x1F06C,4,0,"?draw_presets@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x004AF20C"
SocialWin,0x1F070,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [eax - 8], 0x274 at 0x004B28A4"
SocialWin,0x1F074,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [eax - 4], ecx at 0x004B28AB"
SocialWin,0x1F078,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [eax], 0x303 at 0x004B28AE"
SocialWin,0x1F07C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [eax + 4], ebx at 0x004B28B4"
SocialWin,0x1F110,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f110], eax at 0x004B292E"
SocialWin,0x1F114,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f114], 4 at 0x004B2934"
SocialWin,0x1F118,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f118], ecx at 0x004B293E"
SocialWin,0x1F11C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f11c], 0x4a at 0x004B2944"
SocialWin,0x1F120,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f120], eax at 0x004B294E"
SocialWin,0x1F124,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f124], 0x4d at 0x004B2954"
SocialWin,0x1F128,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f128], ecx at 0x004B295E"
SocialWin,0x1F12C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f12c], 0x93 at 0x004B2964"
SocialWin,0x1F130,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f130], eax at 0x004B296E"
SocialWin,0x1F134,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f134], 0x96 at 0x004B2974"
SocialWin,0x1F138,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f138], ecx at 0x004B297E"
SocialWin,0x1F13C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f13c], 0xdc at 0x004B2984"
SocialWin,0x1F140,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f140], eax at 0x004B298E"
SocialWin,0x1F144,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f144], 0xdf at 0x004B29A4"
SocialWin,0x1F148,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f148], ecx at 0x004B2994"
SocialWin,0x1F14C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f14c], 0x125 at 0x004B29AE"
SocialWin,0x1F150,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f150], edx at 0x004B29B8"
SocialWin,0x1F154,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f154], edx at 0x004B29BE"
SocialWin,0x1F158,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f158], eax at 0x004B29C4"
SocialWin,0x1F15C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f15c], ecx at 0x004B29CA"
SocialWin,0x1F160,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f160], 0xb1 at 0x004B29D0"
SocialWin,0x1F164,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f164], edx at 0x004B29DA"
SocialWin,0x1F168,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f168], 0x143 at 0x004B29E0"
SocialWin,0x1F16C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f16c], ecx at 0x004B29EA"
SocialWin,0x1F170,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f170], 0x145 at 0x004B29F0"
SocialWin,0x1F174,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f174], edx at 0x004B29FA"
SocialWin,0x1F178,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f178], 0x1d7 at 0x004B2A00"
SocialWin,0x1F17C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f17c], ecx at 0x004B2A0A"
SocialWin,0x1F180,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f180], 0x1d9 at 0x004B2A20"
SocialWin,0x1F184,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f184], edx at 0x004B2A2A"
SocialWin,0x1F188,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f188], ebx at 0x004B2A30"
SocialWin,0x1F18C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f18c], ecx at 0x004B2A10"
SocialWin,0x1F190,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f190], edx at 0x004B2A36"
SocialWin,0x1F194,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f194], edi at 0x004B2A3C"
SocialWin,0x1F198,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f198], eax at 0x004B2A42"
SocialWin,0x1F19C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f19c], ecx at 0x004B2A48"
SocialWin,0x1F1A0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1a0], 0xb1 at 0x004B2A4E"
SocialWin,0x1F1A4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1a4], edi at 0x004B2A58"
SocialWin,0x1F1A8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1a8], 0x143 at 0x004B2A5E"
SocialWin,0x1F1AC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1ac], ecx at 0x004B2A68"
SocialWin,0x1F1B0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1b0], 0x145 at 0x004B2A6E"
SocialWin,0x1F1B4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1b4], edi at 0x004B2A78"
SocialWin,0x1F1B8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1b8], 0x1d7 at 0x004B2A7E"
SocialWin,0x1F1BC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1bc], ecx at 0x004B2A88"
SocialWin,0x1F1C0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1c0], 0x1d9 at 0x004B2A8E"
SocialWin,0x1F1C4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1c4], edi at 0x004B2A98"
SocialWin,0x1F1C8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1c8], ebx at 0x004B2A9E"
SocialWin,0x1F1CC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1cc], ecx at 0x004B2AA4"
SocialWin,0x1F1D0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1d0], edx at 0x004B2AB4"
SocialWin,0x1F1D4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1d4], eax at 0x004B2ABA"
SocialWin,0x1F1D8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1d8], eax at 0x004B2AC0"
SocialWin,0x1F1DC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1dc], ecx at 0x004B2AC6"
SocialWin,0x1F1E0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1e0], 0xb1 at 0x004B2ACC"
SocialWin,0x1F1E4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1e4], eax at 0x004B2AD6"
SocialWin,0x1F1E8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1e8], edi at 0x004B2ADC"
SocialWin,0x1F1EC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1ec], ecx at 0x004B2AE2"
SocialWin,0x1F1F0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1f0], 0x145 at 0x004B2AE8"
SocialWin,0x1F1F4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1f4], eax at 0x004B2AF2"
SocialWin,0x1F1F8,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1f8], 0x1d7 at 0x004B2AF8"
SocialWin,0x1F1FC,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f1fc], ecx at 0x004B2B02"
SocialWin,0x1F200,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f200], 0x1d9 at 0x004B2B1A"
SocialWin,0x1F204,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f204], eax at 0x004B2B08"
SocialWin,0x1F208,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f208], ebx at 0x004B2B0E"
SocialWin,0x1F20C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f20c], ecx at 0x004B2B14"
SocialWin,0x1F210,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f210], edx at 0x004B2B34"
SocialWin,0x1F214,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f214], ecx at 0x004B2B40"
SocialWin,0x1F218,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f218], eax at 0x004B2B24"
SocialWin,0x1F21C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f21c], eax at 0x004B2B3A"
SocialWin,0x1F220,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f220], 0xb1 at 0x004B2B4C"
SocialWin,0x1F224,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f224], ecx at 0x004B2B56"
SocialWin,0x1F228,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f228], edi at 0x004B2B5C"
SocialWin,0x1F22C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f22c], eax at 0x004B2B46"
SocialWin,0x1F230,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f230], 0x145 at 0x004B2B62"
SocialWin,0x1F234,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f234], ecx at 0x004B2B6C"
SocialWin,0x1F238,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f238], 0x1d7 at 0x004B2B72"
SocialWin,0x1F23C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f23c], eax at 0x004B2B7C"
SocialWin,0x1F240,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f240], 0x1d9 at 0x004B2B82"
SocialWin,0x1F244,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f244], ecx at 0x004B2B8C"
SocialWin,0x1F248,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f248], ebx at 0x004B2B92"
SocialWin,0x1F24C,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [esi + 0x1f24c], eax at 0x004B2B98"
SocialWin,0x1F250,4,0,"?draw_overview@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x004B046A"
SocialWin,0x1F254,4,0,"?draw_overview@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004B046F"
SocialWin,0x1F258,4,0,"?draw_overview@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x004B0475"
SocialWin,0x1F25C,4,0,"?draw_overview@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x004B0480"
SocialWin,0x1F260,4,0,"?draw_economy_alloc@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x004B08B9"
SocialWin,0x1F264,4,0,"?draw_economy_alloc@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004B08BE"
SocialWin,0x1F268,4,0,"?draw_economy_alloc@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x004B08C4"
SocialWin,0x1F26C,4,0,"?draw_economy_alloc@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x004B08CF"
SocialWin,0x1F270,4,0,"?draw_labs_alloc@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x004B0B19"
SocialWin,0x1F274,4,0,"?draw_labs_alloc@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004B0B1E"
SocialWin,0x1F278,4,0,"?draw_labs_alloc@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x004B0B24"
SocialWin,0x1F27C,4,0,"?draw_labs_alloc@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x004B0B2F"
SocialWin,0x1F280,4,0,"?draw_psych_alloc@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x004B0D69"
SocialWin,0x1F284,4,0,"?draw_psych_alloc@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004B0D6E"
SocialWin,0x1F288,4,0,"?draw_psych_alloc@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x004B0D74"
SocialWin,0x1F28C,4,0,"?draw_psych_alloc@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x004B0D7F"
SocialWin,0x1F290,4,0,"?draw_mouseover@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x004B10AB"
SocialWin,0x1F294,4,0,"?draw_mouseover@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004B10B0"
SocialWin,0x1F298,4,0,"?draw_mouseover@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x004B10B6"
SocialWin,0x1F29C,4,0,"?draw_mouseover@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x004B10C1"
SocialWin,0x1F2A0,4,0,"?draw_faction_basal@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x004AF8D7"
SocialWin,0x1F2A4,4,0,"?draw_faction_basal@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004AF8DC"
SocialWin,0x1F2A8,4,0,"?draw_faction_basal@SocialWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x004AF8E2"
SocialWin,0x1F2AC,4,0,"?draw_faction_basal@SocialWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x004AF8EA"
SocialWin,0x1F2B0,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi], ebx at 0x004B290F"
SocialWin,0x1F2B4,4,0,"?init@SocialWin@@QAEXH@Z: mov dword ptr [edi + 4], eax at 0x004B2916"
