rank,priority,score,address,name,size,caller_count,call_target_count,recovery_state,binding_category,binding_strategy,analysis_entry_agreement,ida9_relation,ghidra_relation,prototype
3804,P3,21,0x005C93C0,?on_button_clicked@Gamma@@QAEXH@Z,70,0,0,unrecovered,,,2,exact,exact,"void (__thiscall ?on_button_clicked@Gamma@@QAEXH@Z)(Gamma* this, int)"
3805,P3,21,0x005ECC40,?set_dialog_focus@Win@@QAEXPAVWin@@@Z,219,0,0,unrecovered,,,2,exact,exact,"void (__thiscall ?set_dialog_focus@Win@@QAEXPAVWin@@@Z)(Win* this, Win*)"
3806,P3,21,0x005ECD20,?pass_dialog_focus@Win@@QAEXXZ,154,0,0,unrecovered,,,2,exact,exact,void (__thiscall ?pass_dialog_focus@Win@@QAEXXZ)(Win* this)
3807,P3,21,0x005F5C00,?on_activate@Win@@QAEJIPAXJ@Z,261,0,0,unrecovered,,,2,exact,exact,"int (__thiscall ?on_activate@Win@@QAEJIPAXJ@Z)(Win* this, unsigned int, LPARAM lParam, int)"
3808,P3,21,0x006061E0,?on_left_down@Scroll@@QAEXHH@Z,216,0,0,unrecovered,,,2,exact,exact,"void (__thiscall ?on_left_down@Scroll@@QAEXHH@Z)(Scroll* this, int, int)"
3809,P3,21,0x006062C0,?on_left_up@Scroll@@QAEXHH@Z,68,0,0,unrecovered,,,2,exact,exact,"void (__thiscall ?on_left_up@Scroll@@QAEXHH@Z)(Scroll* this, int, int)"
3810,P3,21,0x00606560,?on_key_click@Scroll@@QAEHHH@Z,396,0,0,unrecovered,,,2,exact,exact,"int (__thiscall ?on_key_click@Scroll@@QAEHHH@Z)(Scroll* this, int, int)"
3811,P3,21,0x006069A0,?on_button_pressed@Scroll@@QAEXH@Z,372,0,0,unrecovered,,,2,exact,exact,"void (__thiscall ?on_button_pressed@Scroll@@QAEXH@Z)(Scroll* this, int)"
3812,P3,21,0x00606B20,?on_button_clicked@Scroll@@QAEXH@Z,291,0,0,unrecovered,,,2,exact,exact,"void (__thiscall ?on_button_clicked@Scroll@@QAEXH@Z)(Scroll* this, int)"
3813,P3,21,0x00633920,?on_left_click@CheckButton@@QAEXHH@Z,95,0,0,unrecovered,,,2,exact,exact,"void (__thiscall ?on_left_click@CheckButton@@QAEXHH@Z)(CheckButton* this, int, int)"
3814,P3,20,0x00406B70,sub_406b70,44,0,0,unrecovered,,,2,exact,exact,
3815,P3,20,0x00406BA0,sub_406ba0,44,0,0,unrecovered,,,2,exact,exact,
3816,P3,20,0x004450B0,sub_4450b0,108,0,0,unrecovered,,,2,exact,exact,
3817,P3,20,0x004482F0,sub_4482f0,28,0,0,unrecovered,,,2,exact,exact,
3818,P3,20,0x00453A20,?load_bases@@YAXXZ,74,0,0,unrecovered,,,2,exact,exact,
3819,P3,20,0x004BF390,?on_key@UV2Player@@QAAHXZ,110,0,0,unrecovered,,,2,exact,exact,
3820,P3,20,0x004C7F70,sub_4c7f70,39,0,0,unrecovered,,,2,exact,exact,
3821,P3,20,0x004C7FA0,sub_4c7fa0,32,0,0,unrecovered,,,2,exact,exact,
3822,P3,20,0x004C7FC0,sub_4c7fc0,39,0,0,unrecovered,,,2,exact,exact,
3823,P3,20,0x004C7FF0,sub_4c7ff0,39,0,0,unrecovered,,,2,exact,exact,
3824,P3,20,0x004C8020,sub_4c8020,35,0,0,unrecovered,,,2,exact,exact,
3825,P3,20,0x004C87B0,sub_4c87b0,137,0,0,unrecovered,,,2,exact,exact,
3826,P3,20,0x004C8840,sub_4c8840,72,0,0,unrecovered,,,2,exact,exact,
3827,P3,20,0x004C8890,sub_4c8890,28,0,0,unrecovered,,,2,exact,exact,
3828,P3,20,0x004C88C0,sub_4c88c0,32,0,0,unrecovered,,,2,exact,exact,
3829,P3,20,0x004C88E0,sub_4c88e0,35,0,0,unrecovered,,,2,exact,exact,
3830,P3,20,0x004E3660,sub_4e3660,172,0,0,unrecovered,,,2,exact,exact,
3831,P3,20,0x00524340,Demo::timer_callback,35,0,0,unrecovered,,,2,exact,exact,
3832,P3,20,0x005C9900,?timer_callback_daemon@MultiDebug@@QAAXH@Z,20,0,0,unrecovered,,,2,exact,exact,
3833,P3,20,0x005FEAD0,?timer_callback@Palette@@QAAXHH@Z,216,0,0,unrecovered,,,2,exact,exact,
3834,P3,20,0x006347F0,sub_6347f0,204,0,0,unrecovered,,,2,exact,exact,
3835,P3,20,0x00634A50,sub_634a50,121,0,0,unrecovered,,,2,exact,exact,
3836,P3,20,0x0063B072,sub_63b072,170,0,0,unrecovered,,,2,exact,exact,
3837,P3,20,0x0063B11C,sub_63b11c,163,0,0,unrecovered,,,2,exact,exact,
3838,P3,20,0x0063B1BF,sub_63b1bf,130,0,0,unrecovered,,,2,exact,exact,
3839,P3,20,0x0063B241,sub_63b241,138,0,0,unrecovered,,,2,exact,exact,
3840,P3,20,0x00645864,nullsub_18,1,0,0,unrecovered,,,2,exact,exact,
3841,P3,20,0x0065BFB1,sub_65bfb1,11,0,0,unrecovered,,,2,exact,exact,
3842,P3,20,0x0065BFBC,sub_65bfbc,11,0,0,unrecovered,,,2,exact,exact,
3843,P3,20,0x0065BFC7,sub_65bfc7,11,0,0,unrecovered,,,2,exact,exact,
3844,P3,20,0x0065BFD2,sub_65bfd2,11,0,0,unrecovered,,,2,exact,exact,
3845,P3,20,0x0065BFDD,sub_65bfdd,8,0,0,unrecovered,,,2,exact,exact,
3846,P3,20,0x0065BFE5,sub_65bfe5,14,0,0,unrecovered,,,2,exact,exact,
3847,P3,20,0x0065BFF3,sub_65bff3,14,0,0,unrecovered,,,2,exact,exact,
3848,P3,20,0x0065C001,sub_65c001,8,0,0,unrecovered,,,2,exact,exact,
3849,P3,20,0x0065C009,sub_65c009,8,0,0,unrecovered,,,2,exact,exact,
3850,P3,20,0x0065C011,sub_65c011,11,0,0,unrecovered,,,2,exact,exact,
3851,P3,20,0x0065C01C,sub_65c01c,11,0,0,unrecovered,,,2,exact,exact,
3852,P3,20,0x0065C027,sub_65c027,11,0,0,unrecovered,,,2,exact,exact,
3853,P3,20,0x0065C032,sub_65c032,11,0,0,unrecovered,,,2,exact,exact,
3854,P3,20,0x0065C03D,sub_65c03d,11,0,0,unrecovered,,,2,exact,exact,
3855,P3,20,0x0065C048,sub_65c048,11,0,0,unrecovered,,,2,exact,exact,
3856,P3,20,0x0065C053,sub_65c053,11,0,0,unrecovered,,,2,exact,exact,
3857,P3,20,0x0065C05E,sub_65c05e,11,0,0,unrecovered,,,2,exact,exact,
3858,P3,20,0x0065C069,sub_65c069,11,0,0,unrecovered,,,2,exact,exact,
3859,P3,20,0x0065C074,sub_65c074,11,0,0,unrecovered,,,2,exact,exact,
3860,P3,20,0x0065C07F,sub_65c07f,11,0,0,unrecovered,,,2,exact,exact,
3861,P3,20,0x0065C08A,sub_65c08a,8,0,0,unrecovered,,,2,exact,exact,
3862,P3,20,0x0065C092,sub_65c092,14,0,0,unrecovered,,,2,exact,exact,
3863,P3,20,0x0065C0A0,sub_65c0a0,14,0,0,unrecovered,,,2,exact,exact,
3864,P3,20,0x0065C0AE,sub_65c0ae,8,0,0,unrecovered,,,2,exact,exact,
3865,P3,20,0x0065C0B6,sub_65c0b6,8,0,0,unrecovered,,,2,exact,exact,
3866,P3,11,0x00403610,?requested_height@AlphaMenu@@QAEHXZ,3,0,0,unrecovered,,,1,exact,missing,int (__thiscall ?requested_height@AlphaMenu@@QAEHXZ)(AlphaMenu* this)
3867,P3,11,0x00404210,?on_key_click@AlphaMovie@@QAEHHH@Z,16,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?on_key_click@AlphaMovie@@QAEHHH@Z)(AlphaMovie* this, int, int)"
3868,P3,11,0x00404220,?UNK2@AlphaMovie@@QAEHHHH@Z,5,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?UNK2@AlphaMovie@@QAEHHHH@Z)(AlphaMovie* this, int, int, int)"
3869,P3,11,0x00404240,?UNK4@AlphaMovie@@QAEHHHHH@Z,5,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?UNK4@AlphaMovie@@QAEHHHHH@Z)(AlphaMovie* this, int, int, int, int)"
3870,P3,11,0x00404250,?UNK5@AlphaMovie@@QAEHH@Z,5,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?UNK5@AlphaMovie@@QAEHH@Z)(AlphaMovie* this, int)"
3871,P3,11,0x00404260,?UNK6@AlphaMovie@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?UNK6@AlphaMovie@@QAEXHH@Z)(AlphaMovie* this, int, int)"
3872,P3,11,0x00404280,?UNK7@AlphaMovie@@QAEXXZ,1,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?UNK7@AlphaMovie@@QAEXXZ)(AlphaMovie* this)
3873,P3,11,0x004042A0,?UNK8@AlphaMovie@@QAEHHH@Z,8,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?UNK8@AlphaMovie@@QAEHHH@Z)(AlphaMovie* this, int, int)"
3874,P3,11,0x00404F80,?on_redraw_nc@Popup@@QAEXPAURECT@@H@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_redraw_nc@Popup@@QAEXPAURECT@@H@Z)(Popup* this, RECT*, int)"
3875,P3,11,0x00405020,?on_adjust_button_width@Popup@@QAEXXZ,42,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?on_adjust_button_width@Popup@@QAEXXZ)(Popup* this)
3876,P3,11,0x00405B10,?on_dialog_back_draw@Popup@@QAEHPAUGraphicWin@@@Z,5,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?on_dialog_back_draw@Popup@@QAEHPAUGraphicWin@@@Z)(Popup* this, GraphicWin*)"
3877,P3,11,0x00406860,?hide@BaseButton@@QAEXXZ,25,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?hide@BaseButton@@QAEXXZ)(BaseButton* this)
3878,P3,11,0x00406FF0,?on_redraw@thunk1_RadioButton@@QAEXXZ,8,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?on_redraw@thunk1_RadioButton@@QAEXXZ)(RadioButton* this)
3879,P3,11,0x00407000,?on_mouse_move@thunk1_RadioButton@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_mouse_move@thunk1_RadioButton@@QAEXHH@Z)(RadioButton* this, int, int)"
3880,P3,11,0x00407010,?on_mouse_leave@thunk1_RadioButton@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_mouse_leave@thunk1_RadioButton@@QAEXHH@Z)(RadioButton* this, int, int)"
3881,P3,11,0x00407020,?on_left_down@thunk1_RadioButton@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_left_down@thunk1_RadioButton@@QAEXHH@Z)(RadioButton* this, int, int)"
3882,P3,11,0x00407030,?on_key_down@thunk1_RadioButton@@QAEHH@Z,8,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?on_key_down@thunk1_RadioButton@@QAEHH@Z)(RadioButton* this, int)"
3883,P3,11,0x00407040,?on_left_double_click@thunk1_RadioButton@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_left_double_click@thunk1_RadioButton@@QAEXHH@Z)(RadioButton* this, int, int)"
3884,P3,11,0x00407050,?on_dialog_focus@thunk1_RadioButton@@QAEXH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_dialog_focus@thunk1_RadioButton@@QAEXH@Z)(RadioButton* this, int)"
3885,P3,11,0x00407090,?attach@thunk1_RadioButton@@QAEHPAUGraphicWin@@HHH@Z,8,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?attach@thunk1_RadioButton@@QAEHPAUGraphicWin@@HHH@Z)(RadioButton* this, GraphicWin*, int, int, int)"
3886,P3,11,0x004070A0,?on_redraw@thunk3_RadioButton@@QAEXXZ,14,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?on_redraw@thunk3_RadioButton@@QAEXXZ)(RadioButton* this)
3887,P3,11,0x00407150,?on_scroll_create@thunk1_Dialogs@@QAEXXZ,8,0,0,unrecovered,,,1,entry_range,missing,void (__thiscall ?on_scroll_create@thunk1_Dialogs@@QAEXXZ)(Dialogs* this)
3888,P3,11,0x00407160,?on_scroll_delete@thunk1_Dialogs@@QAEHPAUScroll@@@Z,8,0,0,unrecovered,,,1,entry_range,missing,"int (__thiscall ?on_scroll_delete@thunk1_Dialogs@@QAEHPAUScroll@@@Z)(Dialogs* this, Scroll*)"
3889,P3,11,0x00407170,?on_redraw@thunk1_Dialogs@@QAEXXZ,8,0,0,unrecovered,,,1,entry_range,missing,void (__thiscall ?on_redraw@thunk1_Dialogs@@QAEXXZ)(Dialogs* this)
3890,P3,11,0x00407180,?on_mousewheel@thunk1_Dialogs@@QAEXH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_mousewheel@thunk1_Dialogs@@QAEXH@Z)(Dialogs* this, int)"
3891,P3,11,0x00407190,?on_mouse_move@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_mouse_move@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3892,P3,11,0x004071A0,?on_mouse_leave@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_mouse_leave@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3893,P3,11,0x004071B0,?on_left_click@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_left_click@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3894,P3,11,0x004071C0,?on_left_down@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_left_down@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3895,P3,11,0x004071D0,?on_left_up@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_left_up@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3896,P3,11,0x004071E0,?on_right_click@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_right_click@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3897,P3,11,0x004071F0,?on_right_down@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_right_down@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3898,P3,11,0x00407200,?on_right_up@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_right_up@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3899,P3,11,0x00407210,?on_key_down@thunk1_Dialogs@@QAEHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"int (__thiscall ?on_key_down@thunk1_Dialogs@@QAEHH@Z)(Dialogs* this, int)"
3900,P3,11,0x00407220,?on_left_double_click@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_left_double_click@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3901,P3,11,0x00407230,?on_right_double_click@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_right_double_click@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3902,P3,11,0x00407240,?on_scrolled@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_scrolled@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3903,P3,11,0x00407250,?on_scrolling@thunk1_Dialogs@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_scrolling@thunk1_Dialogs@@QAEXHH@Z)(Dialogs* this, int, int)"
3904,P3,11,0x00407260,?on_dialog_focus@thunk1_Dialogs@@QAEXH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_dialog_focus@thunk1_Dialogs@@QAEXH@Z)(Dialogs* this, int)"
3905,P3,11,0x00407270,?pass_dialog_focus@thunk1_Dialogs@@QAEXXZ,8,0,0,unrecovered,,,1,entry_range,missing,void (__thiscall ?pass_dialog_focus@thunk1_Dialogs@@QAEXXZ)(Dialogs* this)
3906,P3,11,0x004090C0,?UNK1@BaseWin@@QAEHH@Z,58,0,0,unrecovered,,,1,missing,exact,"int (__thiscall ?UNK1@BaseWin@@QAEHH@Z)(BaseWin* this, int)"
3907,P3,11,0x00416DD0,?UNK4@BaseWin@@QAEXXZ,1,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?UNK4@BaseWin@@QAEXXZ)(BaseWin* this)
3908,P3,11,0x0041A610,?UNK5@BaseWin@@QAEXH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?UNK5@BaseWin@@QAEXH@Z)(BaseWin* this, int)"
3909,P3,11,0x0041AF20,?UNK6@BaseWin@@QAEXXZ,1,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?UNK6@BaseWin@@QAEXXZ)(BaseWin* this)
3910,P3,11,0x0041AF30,?UNK7@BaseWin@@QAEXXZ,1,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?UNK7@BaseWin@@QAEXXZ)(BaseWin* this)
3911,P3,11,0x0041B4E0,?on_button_toggled@BaseWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_button_toggled@BaseWin@@QAEXHH@Z)(BaseWin* this, int, int)"
3912,P3,11,0x0041DF40,?on_iface_right_down@BaseWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_right_down@BaseWin@@QAEXHH@Z)(BaseWin* this, int, int)"
3913,P3,11,0x0041E4C0,?on_iface_selected@BaseWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_selected@BaseWin@@QAEXHH@Z)(BaseWin* this, int, int)"
3914,P3,11,0x00421870,?on_lose_mouse_capture@thunk1_MapWin@@QAEXXZ,8,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?on_lose_mouse_capture@thunk1_MapWin@@QAEXXZ)(MapWin* this)
3915,P3,11,0x00421880,?on_redraw@thunk1_MapWin@@QAEXXZ,8,0,0,unrecovered,,,1,entry_range,missing,void (__thiscall ?on_redraw@thunk1_MapWin@@QAEXXZ)(MapWin* this)
3916,P3,11,0x00421890,?on_resize@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,entry_range,missing,"void (__thiscall ?on_resize@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3917,P3,11,0x004218A0,?on_sys_close@thunk1_MapWin@@QAEXXZ,8,0,0,unrecovered,,,1,entry_range,missing,void (__thiscall ?on_sys_close@thunk1_MapWin@@QAEXXZ)(MapWin* this)
3918,P3,11,0x004218B0,?on_mouse_move@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_mouse_move@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3919,P3,11,0x004218C0,?on_left_click@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_left_click@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3920,P3,11,0x004218D0,?on_left_down@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_left_down@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3921,P3,11,0x004218E0,?on_left_up@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_left_up@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3922,P3,11,0x004218F0,?on_right_click@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_right_click@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3923,P3,11,0x00421900,?on_right_down@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_right_down@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3924,P3,11,0x00421910,?on_left_double_click@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_left_double_click@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3925,P3,11,0x00421920,?on_nc_left_down@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_nc_left_down@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3926,P3,11,0x00421930,?on_button_clicked@thunk1_MapWin@@QAEXH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_button_clicked@thunk1_MapWin@@QAEXH@Z)(MapWin* this, int)"
3927,P3,11,0x00421940,?on_nc_hittest@thunk1_MapWin@@QAEXHH@Z,8,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_nc_hittest@thunk1_MapWin@@QAEXHH@Z)(MapWin* this, int, int)"
3928,P3,11,0x00422E10,?on_iface_left_click@BattleWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_left_click@BattleWin@@QAEXHH@Z)(BattleWin* this, int, int)"
3929,P3,11,0x00422E20,?on_iface_right_click@BattleWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_right_click@BattleWin@@QAEXHH@Z)(BattleWin* this, int, int)"
3930,P3,11,0x00422E70,?on_iface_right_down@BattleWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_right_down@BattleWin@@QAEXHH@Z)(BattleWin* this, int, int)"
3931,P3,11,0x00422E80,?on_iface_mouse_move@BattleWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_mouse_move@BattleWin@@QAEXHH@Z)(BattleWin* this, int, int)"
3932,P3,11,0x00422E90,?on_iface_mouse_leave@BattleWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_mouse_leave@BattleWin@@QAEXHH@Z)(BattleWin* this, int, int)"
3933,P3,11,0x00422EA0,?on_iface_selected@BattleWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_selected@BattleWin@@QAEXHH@Z)(BattleWin* this, int, int)"
3934,P3,11,0x00426EB0,?on_group_clicked@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_group_clicked@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3935,P3,11,0x00426F80,?on_button_passover@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_button_passover@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3936,P3,11,0x00426F90,?on_button_text_draw@CouncWin@@QAEHPAUGraphicWin@@PADH@Z,5,0,0,unrecovered,,,1,exact,missing,"int (__thiscall ?on_button_text_draw@CouncWin@@QAEHPAUGraphicWin@@PADH@Z)(CouncWin* this, GraphicWin*, int8*, int)"
3937,P3,11,0x00427060,?on_iface_left_click@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_left_click@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3938,P3,11,0x00427070,?on_iface_right_click@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_right_click@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3939,P3,11,0x00427080,?on_iface_left_down@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_left_down@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3940,P3,11,0x00427090,?on_iface_right_down@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_right_down@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3941,P3,11,0x004270A0,?on_iface_mouse_move@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_mouse_move@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3942,P3,11,0x004270B0,?on_iface_mouse_leave@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_mouse_leave@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3943,P3,11,0x004270C0,?on_iface_selected@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_selected@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3944,P3,11,0x004270D0,?on_iface_left_double_click@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_left_double_click@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3945,P3,11,0x004270E0,?on_iface_right_double_click@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_right_double_click@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3946,P3,11,0x00427110,?on_iface_button_toggled@CouncWin@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_button_toggled@CouncWin@@QAEXHH@Z)(CouncWin* this, int, int)"
3947,P3,11,0x00427120,?on_iface_group_clicked@CouncWin@@QAEXHHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_iface_group_clicked@CouncWin@@QAEXHHH@Z)(CouncWin* this, int, int, int)"
3948,P3,11,0x00428D60,?on_key_click@Credits@@QAEXHH@Z,16,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_key_click@Credits@@QAEXHH@Z)(Credits* this, int, int)"
3949,P3,11,0x00428D70,?on_left_click@Credits@@QAEXHH@Z,11,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_left_click@Credits@@QAEXHH@Z)(Credits* this, int, int)"
3950,P3,11,0x00428D80,?on_left_down@Credits@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_left_down@Credits@@QAEXHH@Z)(Credits* this, int, int)"
3951,P3,11,0x00428D90,?on_right_down@Credits@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_right_down@Credits@@QAEXHH@Z)(Credits* this, int, int)"
3952,P3,11,0x00428DA0,?on_mouse_move@Credits@@QAEXHH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_mouse_move@Credits@@QAEXHH@Z)(Credits* this, int, int)"
3953,P3,11,0x00428DB0,?on_button_clicked@Credits@@QAEXH@Z,3,0,0,unrecovered,,,1,exact,missing,"void (__thiscall ?on_button_clicked@Credits@@QAEXH@Z)(Credits* this, int)"
3954,P3,11,0x00428DC0,?timer_callback_daemon@Credits@@QAEXXZ,11,0,0,unrecovered,,,1,exact,missing,void (__thiscall ?timer_callback_daemon@Credits@@QAEXXZ)(Credits* this)
