address,end_address,size,body_ranges,name,binary_kind,recovery_state,ida9_relation,ida9_address,ida9_end_address,ida9_size,ida9_body_ranges,ida9_name,ghidra_relation,ghidra_address,ghidra_end_address,ghidra_size,ghidra_body_ranges,ghidra_name
0x00630A80,0x00630AFC,124,0x00630A80-0x00630AFC,sub_630a80,game,unrecovered,exact,0x00630A80,0x00630AFC,124,0x00630A80-0x00630AFC,sub_630A80,missing,,,,,
0x00630B00,0x00630B7C,124,0x00630B00-0x00630B7C,sub_630b00,game,unrecovered,exact,0x00630B00,0x00630B7C,124,0x00630B00-0x00630B7C,sub_630B00,missing,,,,,
0x00630B80,0x00630BE3,99,0x00630B80-0x00630BE3,sub_630b80,game,unrecovered,exact,0x00630B80,0x00630BE3,99,0x00630B80-0x00630BE3,sub_630B80,missing,,,,,
0x00630BF0,0x00630C29,57,0x00630BF0-0x00630C29,sub_630bf0,game,unrecovered,exact,0x00630BF0,0x00630C29,57,0x00630BF0-0x00630C29,sub_630BF0,exact,0x00630BF0,0x00630C29,57,0x00630BF0-0x00630C29,FUN_00630bf0
0x00630C30,0x00630C7C,76,0x00630C30-0x00630C7C,sub_630c30,game,unrecovered,exact,0x00630C30,0x00630C7C,76,0x00630C30-0x00630C7C,sub_630C30,missing,,,,,
0x00630C80,0x00630D63,227,0x00630C80-0x00630D63,?enum_players@Net@@QAEHKKPBUDPNAME@@KPAX@Z,game,unrecovered,exact,0x00630C80,0x00630D63,227,0x00630C80-0x00630D63,sub_630C80,missing,,,,,
0x00630D70,0x00631044,792,0x004E38E0-0x004E38FB;0x00630D70-0x00631044;0x006634FF-0x00663528,sub_630d70,game,unrecovered,exact,0x00630D70,0x00631044,792,0x004E38E0-0x004E38FB;0x00630D70-0x00631044;0x006634FF-0x00663528,sub_630D70,entry_range,0x00630D70,0x00631044,724,0x00630D70-0x00631044,FUN_00630d70
0x00631050,0x00631A06,3001,0x00631050-0x00631A06;0x00663528-0x0066372B,sub_631050,game,unrecovered,exact,0x00631050,0x00631A06,3001,0x00631050-0x00631A06;0x00663528-0x0066372B,sub_631050,missing,,,,,
0x00631A10,0x00631A11,1,0x00631A10-0x00631A11,nullsub_256,game,source_complete,exact,0x00631A10,0x00631A11,1,0x00631A10-0x00631A11,nullsub_252,missing,,,,,
0x00631A20,0x00631A55,53,0x00631A20-0x00631A55,?get_player_name@Net@@QAEPADK@Z,game,source_complete,exact,0x00631A20,0x00631A55,53,0x00631A20-0x00631A55,sub_631A20,exact,0x00631A20,0x00631A55,53,0x00631A20-0x00631A55,FUN_00631a20
0x00631A60,0x00631B2E,206,0x00631A60-0x00631B2E,?process_voice@Net@@QAEXXZ,game,unrecovered,exact,0x00631A60,0x00631B2E,206,0x00631A60-0x00631B2E,sub_631A60,exact,0x00631A60,0x00631B2E,206,0x00631A60-0x00631B2E,FUN_00631a60
0x00631B30,0x00631B9A,106,0x00631B30-0x00631B9A,?close_game@Net@@QAEXXZ,game,unrecovered,exact,0x00631B30,0x00631B9A,106,0x00631B30-0x00631B9A,sub_631B30,exact,0x00631B30,0x00631B9A,106,0x00631B30-0x00631B9A,FUN_00631b30
0x00631BA0,0x00631EDB,827,0x00631BA0-0x00631EDB,sub_631ba0,game,unrecovered,exact,0x00631BA0,0x00631EDB,827,0x00631BA0-0x00631EDB,sub_631BA0,exact,0x00631BA0,0x00631EDB,827,0x00631BA0-0x00631EDB,FUN_00631ba0
0x00632070,0x006320DA,106,0x00632070-0x006320DA,?enable_join@Net@@QAEXXZ,game,unrecovered,exact,0x00632070,0x006320DA,106,0x00632070-0x006320DA,sub_632070,exact,0x00632070,0x006320DA,106,0x00632070-0x006320DA,FUN_00632070
0x006320E0,0x00632290,432,0x006320E0-0x00632290,?check_polling@Net@@QAEXXZ,game,unrecovered,exact,0x006320E0,0x00632290,432,0x006320E0-0x00632290,sub_6320E0,exact,0x006320E0,0x00632290,432,0x006320E0-0x00632290,FUN_006320e0
0x00632290,0x006322FC,108,0x00632290-0x006322FC,sub_632290,game,unrecovered,exact,0x00632290,0x006322FC,108,0x00632290-0x006322FC,sub_632290,missing,,,,,
0x00632300,0x00632341,65,0x00632300-0x00632341,?set_polling@Net@@QAEXH@Z,game,unrecovered,exact,0x00632300,0x00632341,65,0x00632300-0x00632341,sub_632300,exact,0x00632300,0x00632341,65,0x00632300-0x00632341,FUN_00632300
0x00632350,0x00632716,966,0x00632350-0x00632716,?drop_player@Net@@QAEHKH@Z,game,unrecovered,exact,0x00632350,0x00632716,966,0x00632350-0x00632716,sub_632350,exact,0x00632350,0x00632716,966,0x00632350-0x00632716,FUN_00632350
0x00632740,0x006327D2,146,0x00632740-0x006327D2,sub_632740,game,unrecovered,start_only,0x00632740,0x006327CA,138,0x00632740-0x006327CA,StartAddress,missing,,,,,
0x006327E0,0x00632CB3,1235,0x006327E0-0x00632CB3,?internal_receive@Net@@QAAHPAUNetThreadInfo@@@Z,game,unrecovered,exact,0x006327E0,0x00632CB3,1235,0x006327E0-0x00632CB3,sub_6327E0,start_only,0x006327E0,0x006327F2,18,0x006327E0-0x006327F2,FUN_006327e0
0x00632CC0,0x00632DAA,234,0x00632CC0-0x00632DAA,sub_632cc0,game,unrecovered,exact,0x00632CC0,0x00632DAA,234,0x00632CC0-0x00632DAA,sub_632CC0,exact,0x00632CC0,0x00632DAA,234,0x00632CC0-0x00632DAA,FUN_00632cc0
0x00632DB0,0x00632F97,487,0x00632DB0-0x00632F97,?handle_sys_msg@Net@@QAEXXZ,game,unrecovered,exact,0x00632DB0,0x00632F97,487,0x00632DB0-0x00632F97,sub_632DB0,exact,0x00632DB0,0x00632F97,487,0x00632DB0-0x00632F97,FUN_00632db0
0x00632FA0,0x00633007,103,0x00632FA0-0x00633007,?check_message@Net@@QAEHKK@Z,game,unrecovered,missing,,,,,,missing,,,,,
0x00633010,0x00633152,449,0x00633010-0x00633152;0x00663730-0x006637AF,sub_633010,game,original_dependency,exact,0x00633010,0x00633152,449,0x00633010-0x00633152;0x00663730-0x006637AF,sub_633010,entry_range,0x00633010,0x00633152,322,0x00633010-0x00633152,FUN_00633010
0x00633160,0x0063317E,30,0x00633160-0x0063317E,sub_633160,game,source_complete,missing,,,,,,exact,0x00633160,0x0063317E,30,0x00633160-0x0063317E,FUN_00633160
0x00633180,0x006336C2,1536,0x00633180-0x006336C2;0x006637B0-0x0066386E,sub_633180,game,unrecovered,exact,0x00633180,0x006336C2,1536,0x00633180-0x006336C2;0x006637B0-0x0066386E,sub_633180,entry_range,0x00633180,0x006336C2,1346,0x00633180-0x006336C2,FUN_00633180
0x006336D0,0x00633711,65,0x006336D0-0x00633711,sub_6336d0,game,original_dependency,exact,0x006336D0,0x00633711,65,0x006336D0-0x00633711,sub_6336D0,exact,0x006336D0,0x00633711,65,0x006336D0-0x00633711,FUN_006336d0
0x00633720,0x00633725,5,0x00633720-0x00633725,j_VoiceRx__VoiceRx_dt,thunk,thunk,exact,0x00633720,0x00633725,5,0x00633720-0x00633725,sub_633720,exact,0x00633720,0x00633725,5,0x00633720-0x00633725,thunk_FUN_004c8a50
0x00633730,0x00633738,8,0x00633730-0x00633738,sub_633730,game,source_complete,missing,,,,,,missing,,,,,
0x00633740,0x0063374B,11,0x00633740-0x0063374B,sub_633740,game,source_complete,missing,,,,,,missing,,,,,
0x00633750,0x0063379D,77,0x00633750-0x0063379D,??0CheckButton@@QAE@XZ,game,unrecovered,exact,0x00633750,0x0063379D,77,0x00633750-0x0063379D,sub_633750,exact,0x00633750,0x0063379D,77,0x00633750-0x0063379D,FUN_00633750
0x006337A0,0x006337D6,54,0x006337A0-0x006337D6,?close@CheckButton@@QAEXXZ,game,unrecovered,exact,0x006337A0,0x006337D6,54,0x006337A0-0x006337D6,sub_6337A0,exact,0x006337A0,0x006337D6,54,0x006337A0-0x006337D6,FUN_006337a0
0x006337E0,0x00633841,97,0x006337E0-0x00633841,?init@CheckButton@@QAEHHHPAUGraphicWin@@H@Z,game,unrecovered,exact,0x006337E0,0x00633841,97,0x006337E0-0x00633841,sub_6337E0,exact,0x006337E0,0x00633841,97,0x006337E0-0x00633841,FUN_006337e0
0x00633850,0x00633912,194,0x00633850-0x00633912,?on_redraw@CheckButton@@QAEXXZ,game,unrecovered,exact,0x00633850,0x00633912,194,0x00633850-0x00633912,sub_633850,missing,,,,,
0x00633920,0x0063397F,95,0x00633920-0x0063397F,?on_left_click@CheckButton@@QAEXHH@Z,game,unrecovered,exact,0x00633920,0x0063397F,95,0x00633920-0x0063397F,sub_633920,exact,0x00633920,0x0063397F,95,0x00633920-0x0063397F,FUN_00633920
0x00633980,0x00633997,23,0x00633980-0x00633997,?on_left_double_click@CheckButton@@QAEXHH@Z,game,unrecovered,exact,0x00633980,0x00633997,23,0x00633980-0x00633997,sub_633980,missing,,,,,
0x006339A0,0x006339A3,3,0x006339A0-0x006339A3,?init_class@CheckButton@@QAAHXZ,game,source_complete,exact,0x006339A0,0x006339A3,3,0x006339A0-0x006339A3,sub_6339A0,exact,0x006339A0,0x006339A3,3,0x006339A0-0x006339A3,FUN_006339a0
0x006339B0,0x006339B1,1,0x006339B0-0x006339B1,?close_class@CheckButton@@QAAXXZ,game,source_complete,exact,0x006339B0,0x006339B1,1,0x006339B0-0x006339B1,nullsub_14,exact,0x006339B0,0x006339B1,1,0x006339B0-0x006339B1,FUN_006339b0
0x006339C0,0x006339DB,27,0x006339C0-0x006339DB,??0NetFifo@@QAE@XZ,game,unrecovered,exact,0x006339C0,0x006339DB,27,0x006339C0-0x006339DB,sub_6339C0,exact,0x006339C0,0x006339DB,27,0x006339C0-0x006339DB,FUN_006339c0
0x006339E0,0x00633A42,98,0x006339E0-0x00633A42,??1NetFifo@@QAE@XZ,game,unrecovered,exact,0x006339E0,0x00633A42,98,0x006339E0-0x00633A42,sub_6339E0,exact,0x006339E0,0x00633A42,98,0x006339E0-0x00633A42,FUN_006339e0
0x00633A50,0x00633AAB,91,0x00633A50-0x00633AAB,?close@NetFifo@@QAEXXZ,game,unrecovered,exact,0x00633A50,0x00633AAB,91,0x00633A50-0x00633AAB,sub_633A50,exact,0x00633A50,0x00633AAB,91,0x00633A50-0x00633AAB,FUN_00633a50
0x00633AB0,0x00633B9A,234,0x00633AB0-0x00633B9A,?add@NetFifo@@QAEHPAXKKHK@Z,game,unrecovered,exact,0x00633AB0,0x00633B9A,234,0x00633AB0-0x00633B9A,sub_633AB0,exact,0x00633AB0,0x00633B9A,234,0x00633AB0-0x00633B9A,FUN_00633ab0
0x00633BA0,0x00633C81,225,0x00633BA0-0x00633C81,sub_633ba0,game,unrecovered,exact,0x00633BA0,0x00633C81,225,0x00633BA0-0x00633C81,sub_633BA0,exact,0x00633BA0,0x00633C81,225,0x00633BA0-0x00633C81,FUN_00633ba0
0x00633C90,0x00633D81,241,0x00633C90-0x00633D81,sub_633c90,game,unrecovered,exact,0x00633C90,0x00633D81,241,0x00633C90-0x00633D81,sub_633C90,missing,,,,,
0x00633D90,0x00633E75,229,0x00633D90-0x00633E75,?get@NetFifo@@QAEHPAXPAIPAH1@Z,game,unrecovered,exact,0x00633D90,0x00633E75,229,0x00633D90-0x00633E75,sub_633D90,missing,,,,,
0x00633E80,0x00633F65,229,0x00633E80-0x00633F65,sub_633e80,game,unrecovered,exact,0x00633E80,0x00633F65,229,0x00633E80-0x00633F65,sub_633E80,missing,,,,,
0x00633F70,0x0063401D,173,0x00633F70-0x0063401D,?get@NetFifo@@QAEHPAXPAIPAHPAI@Z,game,unrecovered,exact,0x00633F70,0x0063401D,173,0x00633F70-0x0063401D,sub_633F70,exact,0x00633F70,0x0063401D,173,0x00633F70-0x0063401D,FUN_00633f70
0x00634020,0x006340B5,149,0x00634020-0x006340B5,sub_634020,game,unrecovered,missing,,,,,,exact,0x00634020,0x006340B5,149,0x00634020-0x006340B5,FUN_00634020
0x006340C0,0x00634159,153,0x006340C0-0x00634159,sub_6340c0,game,unrecovered,exact,0x006340C0,0x00634159,153,0x006340C0-0x00634159,sub_6340C0,exact,0x006340C0,0x00634159,153,0x006340C0-0x00634159,FUN_006340c0
0x00634160,0x006341F9,153,0x00634160-0x006341F9,sub_634160,game,unrecovered,missing,,,,,,exact,0x00634160,0x006341F9,153,0x00634160-0x006341F9,FUN_00634160
0x00634200,0x0063427E,126,0x00634200-0x0063427E,sub_634200,game,unrecovered,exact,0x00634200,0x0063427E,126,0x00634200-0x0063427E,sub_634200,exact,0x00634200,0x0063427E,126,0x00634200-0x0063427E,FUN_00634200
0x00634280,0x00634326,166,0x00634280-0x00634326,sub_634280,game,unrecovered,exact,0x00634280,0x00634326,166,0x00634280-0x00634326,sub_634280,exact,0x00634280,0x00634326,166,0x00634280-0x00634326,FUN_00634280
0x00634330,0x006343BD,141,0x00634330-0x006343BD,sub_634330,game,unrecovered,exact,0x00634330,0x006343BD,141,0x00634330-0x006343BD,sub_634330,exact,0x00634330,0x006343BD,141,0x00634330-0x006343BD,FUN_00634330
0x006343C0,0x006343CD,13,0x006343C0-0x006343CD,??0Vector@@QAE@XZ,game,source_complete,exact,0x006343C0,0x006343CD,13,0x006343C0-0x006343CD,unknown_libname_295,exact,0x006343C0,0x006343CD,13,0x006343C0-0x006343CD,FUN_006343c0
0x006343D0,0x006343DB,11,0x006343D0-0x006343DB,?close@Vector@@QAEXXZ,game,source_complete,exact,0x006343D0,0x006343DB,11,0x006343D0-0x006343DB,unknown_libname_296,exact,0x006343D0,0x006343DB,11,0x006343D0-0x006343DB,FUN_006343d0
0x006343E0,0x0063442B,75,0x006343E0-0x0063442B,sub_6343e0,game,unrecovered,exact,0x006343E0,0x0063442B,75,0x006343E0-0x0063442B,sub_6343E0,missing,,,,,
0x00634430,0x0063447B,75,0x00634430-0x0063447B,?__mi@Vector@@QAEXAAVVector@@AAVVector@@@Z,game,source_complete,exact,0x00634430,0x0063447B,75,0x00634430-0x0063447B,sub_634430,exact,0x00634430,0x0063447B,75,0x00634430-0x0063447B,FUN_00634430
0x00634480,0x006344A1,33,0x00634480-0x006344A1,?__apl@Vector@@QAEXAAVVector@@@Z,game,source_complete,exact,0x00634480,0x006344A1,33,0x00634480-0x006344A1,sub_634480,exact,0x00634480,0x006344A1,33,0x00634480-0x006344A1,FUN_00634480
0x006344B0,0x006344D1,33,0x006344B0-0x006344D1,?__ami@Vector@@QAEXAAVVector@@@Z,game,source_complete,exact,0x006344B0,0x006344D1,33,0x006344B0-0x006344D1,sub_6344B0,exact,0x006344B0,0x006344D1,33,0x006344B0-0x006344D1,FUN_006344b0
0x006344E0,0x00634513,51,0x006344E0-0x00634513,sub_6344e0,game,source_complete,missing,,,,,,missing,,,,,
0x00634520,0x006345DD,189,0x00634520-0x006345DD,sub_634520,game,unrecovered,exact,0x00634520,0x006345DD,189,0x00634520-0x006345DD,sub_634520,missing,,,,,
0x006345E0,0x00634641,97,0x006345E0-0x00634641,sub_6345e0,game,unrecovered,exact,0x006345E0,0x00634641,97,0x006345E0-0x00634641,sub_6345E0,missing,,,,,
0x00634650,0x0063466B,27,0x00634650-0x0063466B,sub_634650,game,source_complete,missing,,,,,,missing,,,,,
0x00634670,0x006346B1,65,0x00634670-0x006346B1,?scale@Vector@@QAEXAAVVector@@M@Z,game,source_complete,exact,0x00634670,0x006346B1,65,0x00634670-0x006346B1,sub_634670,exact,0x00634670,0x006346B1,65,0x00634670-0x006346B1,FUN_00634670
0x006346C0,0x006346E4,36,0x006346C0-0x006346E4,sub_6346c0,game,source_complete,exact,0x006346C0,0x006346E4,36,0x006346C0-0x006346E4,sub_6346C0,missing,,,,,
0x006346F0,0x00634712,34,0x006346F0-0x00634712,sub_6346f0,game,source_complete,exact,0x006346F0,0x00634712,34,0x006346F0-0x00634712,sub_6346F0,missing,,,,,
0x00634720,0x006347BE,158,0x00634720-0x006347BE,sub_634720,game,unrecovered,exact,0x00634720,0x006347BE,158,0x00634720-0x006347BE,sub_634720,missing,,,,,
0x006347C0,0x006347F0,48,0x006347C0-0x006347F0,sub_6347c0,game,source_complete,exact,0x006347C0,0x006347F0,48,0x006347C0-0x006347F0,sub_6347C0,missing,,,,,
0x006347F0,0x006348BC,204,0x006347F0-0x006348BC,sub_6347f0,game,unrecovered,exact,0x006347F0,0x006348BC,204,0x006347F0-0x006348BC,sub_6347F0,exact,0x006347F0,0x006348BC,204,0x006347F0-0x006348BC,FUN_006347f0
0x006348C0,0x006348E7,39,0x006348C0-0x006348E7,sub_6348c0,game,source_complete,missing,,,,,,missing,,,,,
0x006348F0,0x00634920,48,0x006348F0-0x00634920,sub_6348f0,game,source_complete,exact,0x006348F0,0x00634920,48,0x006348F0-0x00634920,sub_6348F0,missing,,,,,
0x00634920,0x00634975,85,0x00634920-0x00634975,sub_634920,game,unrecovered,exact,0x00634920,0x00634975,85,0x00634920-0x00634975,sub_634920,missing,,,,,
0x00634980,0x00634A50,208,0x00634980-0x00634A50,sub_634980,game,unrecovered,exact,0x00634980,0x00634A50,208,0x00634980-0x00634A50,sub_634980,missing,,,,,
0x00634A50,0x00634AC9,121,0x00634A50-0x00634AC9,sub_634a50,game,unrecovered,exact,0x00634A50,0x00634AC9,121,0x00634A50-0x00634AC9,sub_634A50,exact,0x00634A50,0x00634AC9,121,0x00634A50-0x00634AC9,FUN_00634a50
0x00634AD0,0x00634B67,151,0x00634AD0-0x00634B67,sub_634ad0,game,unrecovered,exact,0x00634AD0,0x00634B67,151,0x00634AD0-0x00634B67,sub_634AD0,missing,,,,,
0x00634B70,0x00634B94,36,0x00634B70-0x00634B94,sub_634b70,game,source_complete,exact,0x00634B70,0x00634B94,36,0x00634B70-0x00634B94,sub_634B70,missing,,,,,
0x00634BA0,0x00634BA3,3,0x00634BA0-0x00634BA3,??0Iostream_init@@QAE@XZ_1,library,external_library,exact,0x00634BA0,0x00634BA3,3,0x00634BA0-0x00634BA3,??0Iostream_init@@QAE@XZ_1,missing,,,,,
0x00634BB0,0x00634BD4,36,0x00634BB0-0x00634BD4,?env_open@@YAHPADPAD@Z,game,source_complete,exact,0x00634BB0,0x00634BD4,36,0x00634BB0-0x00634BD4,sub_634BB0,exact,0x00634BB0,0x00634BD4,36,0x00634BB0-0x00634BD4,FUN_00634bb0
0x00634BE0,0x00634C13,51,0x00634BE0-0x00634C13,??0FileBox@@QAE@XZ,game,source_complete,exact,0x00634BE0,0x00634C13,51,0x00634BE0-0x00634C13,sub_634BE0,exact,0x00634BE0,0x00634C13,51,0x00634BE0-0x00634C13,FUN_00634be0
0x00634C20,0x00634C21,1,0x00634C20-0x00634C21,??1FileBox@@QAE@XZ,game,source_complete,exact,0x00634C20,0x00634C21,1,0x00634C20-0x00634C21,nullsub_15,exact,0x00634C20,0x00634C21,1,0x00634C20-0x00634C21,FUN_00634c20
0x00634C30,0x00634CEE,190,0x00634C30-0x00634CEE,?save@FileBox@@QAEXXZ,game,unrecovered,exact,0x00634C30,0x00634CEE,190,0x00634C30-0x00634CEE,sub_634C30,exact,0x00634C30,0x00634CEE,190,0x00634C30-0x00634CEE,FUN_00634c30
0x00634CF0,0x00634DAE,190,0x00634CF0-0x00634DAE,?load@FileBox@@QAEXXZ,game,unrecovered,exact,0x00634CF0,0x00634DAE,190,0x00634CF0-0x00634DAE,sub_634CF0,exact,0x00634CF0,0x00634DAE,190,0x00634CF0-0x00634DAE,FUN_00634cf0
0x00634DB0,0x00634E73,195,0x00634DB0-0x00634E73,?add_filter@FileBox@@QAEHPADPAD@Z,game,unrecovered,exact,0x00634DB0,0x00634E73,195,0x00634DB0-0x00634E73,sub_634DB0,exact,0x00634DB0,0x00634E73,195,0x00634DB0-0x00634E73,FUN_00634db0
0x00634E80,0x00634ECC,76,0x00634E80-0x00634ECC,?set_def_ext@FileBox@@QAEHPAD@Z,game,unrecovered,exact,0x00634E80,0x00634ECC,76,0x00634E80-0x00634ECC,sub_634E80,exact,0x00634E80,0x00634ECC,76,0x00634E80-0x00634ECC,FUN_00634e80
0x00634ED0,0x00634F1E,78,0x00634ED0-0x00634F1E,?set_def_name@FileBox@@QAEHPAD@Z,game,unrecovered,exact,0x00634ED0,0x00634F1E,78,0x00634ED0-0x00634F1E,sub_634ED0,exact,0x00634ED0,0x00634F1E,78,0x00634ED0-0x00634F1E,FUN_00634ed0
0x00634F20,0x00634F6E,78,0x00634F20-0x00634F6E,?UNK1@FileBox@@QAEHPAD@Z,game,unrecovered,exact,0x00634F20,0x00634F6E,78,0x00634F20-0x00634F6E,sub_634F20,missing,,,,,
0x00634F70,0x00634FA1,49,0x00634F70-0x00634FA1,?UNK2@FileBox@@QAEXXZ,game,source_complete,exact,0x00634F70,0x00634FA1,49,0x00634F70-0x00634FA1,sub_634F70,missing,,,,,
0x00634FB0,0x00634FC0,16,0x00634FB0-0x00634FC0,??0TexHeap@@QAE@XZ,game,source_complete,exact,0x00634FB0,0x00634FC0,16,0x00634FB0-0x00634FC0,sub_634FB0,missing,,,,,
0x00634FC0,0x00634FD3,19,0x00634FC0-0x00634FD3,?UNK1@TexHeap@@QAEHH@Z,game,unrecovered,missing,,,,,,missing,,,,,
0x00634FE0,0x00635046,102,0x00634FE0-0x00635046,?shutdown@TexHeap@@QAEXXZ,game,unrecovered,exact,0x00634FE0,0x00635046,102,0x00634FE0-0x00635046,sub_634FE0,exact,0x00634FE0,0x00635046,102,0x00634FE0-0x00635046,FUN_00634fe0
0x00635050,0x00635370,800,0x00635050-0x00635370,?UNK2@TexHeap@@QAEHH@Z,game,unrecovered,exact,0x00635050,0x00635370,800,0x00635050-0x00635370,sub_635050,exact,0x00635050,0x00635370,800,0x00635050-0x00635370,FUN_00635050
0x00635370,0x006353BD,77,0x00635370-0x006353BD,?get_tex_mem@TexHeap@@QAEHH@Z,game,unrecovered,exact,0x00635370,0x006353BD,77,0x00635370-0x006353BD,sub_635370,exact,0x00635370,0x006353BD,77,0x00635370-0x006353BD,FUN_00635370
0x006353C0,0x00635402,66,0x006353C0-0x00635402,?get_mem@TexHeap@@QAEHH@Z,game,unrecovered,exact,0x006353C0,0x00635402,66,0x006353C0-0x00635402,sub_6353C0,exact,0x006353C0,0x00635402,66,0x006353C0-0x00635402,FUN_006353c0
0x00635410,0x00635441,49,0x00635410-0x00635441,sub_635410,game,unrecovered,exact,0x00635410,0x00635441,49,0x00635410-0x00635441,sub_635410,missing,,,,,
0x00635450,0x006354CA,122,0x00635450-0x006354CA,sub_635450,game,unrecovered,exact,0x00635450,0x006354CA,122,0x00635450-0x006354CA,sub_635450,missing,,,,,
0x006354D0,0x006354E9,25,0x006354D0-0x006354E9,sub_6354d0,game,source_complete,exact,0x006354D0,0x006354E9,25,0x006354D0-0x006354E9,sub_6354D0,missing,,,,,
0x006354F0,0x00635503,19,0x006354F0-0x00635503,sub_6354f0,game,unrecovered,missing,,,,,,missing,,,,,
0x00635510,0x00635746,587,0x00635510-0x00635746;0x00663870-0x00663885,sub_635510,game,unrecovered,exact,0x00635510,0x00635746,587,0x00635510-0x00635746;0x00663870-0x00663885,sub_635510,entry_range,0x00635510,0x00635746,566,0x00635510-0x00635746,FUN_00635510
0x00635750,0x006357C1,113,0x00635750-0x006357C1,sub_635750,game,unrecovered,exact,0x00635750,0x006357C1,113,0x00635750-0x006357C1,sub_635750,exact,0x00635750,0x006357C1,113,0x00635750-0x006357C1,FUN_00635750
0x006357D0,0x00635835,101,0x006357D0-0x00635835,sub_6357d0,game,unrecovered,exact,0x006357D0,0x00635835,101,0x006357D0-0x00635835,sub_6357D0,missing,,,,,
0x00635840,0x00635864,36,0x00635840-0x00635864,sub_635840,game,unrecovered,missing,,,,,,exact,0x00635840,0x00635864,36,0x00635840-0x00635864,FUN_00635840
0x00635870,0x00635F0B,1691,0x00635870-0x00635F0B,sub_635870,game,unrecovered,exact,0x00635870,0x00635F0B,1691,0x00635870-0x00635F0B,sub_635870,exact,0x00635870,0x00635F0B,1691,0x00635870-0x00635F0B,FUN_00635870
0x00636300,0x006363EE,238,0x00636300-0x006363EE,?do_video@@YAXXZ,game,original_dependency,exact,0x00636300,0x006363EE,238,0x00636300-0x006363EE,sub_636300,exact,0x00636300,0x006363EE,238,0x00636300-0x006363EE,FUN_00636300
0x006363F0,0x006363FC,12,0x006363F0-0x006363FC,sub_6363f0,game,source_complete,exact,0x006363F0,0x006363FC,12,0x006363F0-0x006363FC,sub_6363F0,missing,,,,,
0x00636400,0x0063652E,359,0x00636400-0x0063652E;0x00663890-0x006638C9,??0Video@@QAE@XZ,game,unrecovered,exact,0x00636400,0x0063652E,359,0x00636400-0x0063652E;0x00663890-0x006638C9,sub_636400,entry_range,0x00636400,0x0063652E,302,0x00636400-0x0063652E,FUN_00636400
0x00636530,0x006365A6,175,0x00636530-0x006365A6;0x006638C9-0x00663902,??1Video@@QAE@XZ,game,unrecovered,exact,0x00636530,0x006365A6,175,0x00636530-0x006365A6;0x006638C9-0x00663902,sub_636530,entry_range,0x00636530,0x006365A6,118,0x00636530-0x006365A6,FUN_00636530
0x006365B0,0x00636732,386,0x006365B0-0x00636732,Video_unk1,game,unrecovered,exact,0x006365B0,0x00636732,386,0x006365B0-0x00636732,sub_6365B0,exact,0x006365B0,0x00636732,386,0x006365B0-0x00636732,FUN_006365b0
0x00636740,0x0063684D,269,0x00636740-0x0063684D,Video_unk2,game,unrecovered,exact,0x00636740,0x0063684D,269,0x00636740-0x0063684D,sub_636740,exact,0x00636740,0x0063684D,269,0x00636740-0x0063684D,FUN_00636740
0x00636850,0x006368C8,120,0x00636850-0x006368C8,Video_unk3,game,unrecovered,exact,0x00636850,0x006368C8,120,0x00636850-0x006368C8,sub_636850,missing,,,,,
0x006368D0,0x00636954,132,0x006368D0-0x00636954,Video_unk4,game,unrecovered,exact,0x006368D0,0x00636954,132,0x006368D0-0x00636954,sub_6368D0,missing,,,,,
0x00636960,0x00636F99,1593,0x00636960-0x00636F99,Video_unk5,game,unrecovered,exact,0x00636960,0x00636F99,1593,0x00636960-0x00636F99,sub_636960,missing,,,,,
0x00636FC0,0x0063706F,175,0x00636FC0-0x0063706F,?process@Video@@QAEXXZ,game,unrecovered,missing,,,,,,exact,0x00636FC0,0x0063706F,175,0x00636FC0-0x0063706F,FUN_00636fc0
0x00637070,0x006370D2,98,0x00637070-0x006370D2,Video_unk6,game,unrecovered,missing,,,,,,missing,,,,,
0x006370E0,0x0063718F,175,0x006370E0-0x0063718F,?play@Video@@QAEHXZ,game,unrecovered,missing,,,,,,exact,0x006370E0,0x0063718F,175,0x006370E0-0x0063718F,FUN_006370e0
0x00637190,0x00637195,5,0x00637190-0x00637195,Video_unk7,game,source_complete,exact,0x00637190,0x00637195,5,0x00637190-0x00637195,sub_637190,missing,,,,,
0x006371A0,0x006371C2,34,0x006371A0-0x006371C2,Video_unk8,game,unrecovered,missing,,,,,,exact,0x006371A0,0x006371C2,34,0x006371A0-0x006371C2,FUN_006371a0
0x006371D0,0x006372F7,295,0x006371D0-0x006372F7,Video_unk10,game,unrecovered,exact,0x006371D0,0x006372F7,295,0x006371D0-0x006372F7,sub_6371D0,exact,0x006371D0,0x006372F7,295,0x006371D0-0x006372F7,FUN_006371d0
0x00637300,0x00637308,8,0x00637300-0x00637308,Video_unk11,game,unrecovered,missing,,,,,,missing,,,,,
0x00637310,0x00637395,133,0x00637310-0x00637395,Video_unk12,game,unrecovered,exact,0x00637310,0x00637395,133,0x00637310-0x00637395,sub_637310,missing,,,,,
0x006373A0,0x00637526,390,0x006373A0-0x00637526,?advance_frame@Video@@QAEHXZ,game,unrecovered,exact,0x006373A0,0x00637526,390,0x006373A0-0x00637526,sub_6373A0,exact,0x006373A0,0x00637526,390,0x006373A0-0x00637526,FUN_006373a0
