address,end_address,size,segment,name,prototype,body_ranges,binary_kind,flags,source_locations,source_statuses,redirect_exports,original_dependencies,recovery_state,priority,notes,comments,call_target_count,caller_count
0x004C44E0,0x004C45D2,242,.text,?tile_to_pixel@WorldWin@@QAEHHHPAH0@Z,"int (__thiscall ?tile_to_pixel@WorldWin@@QAEHHHPAH0@Z)(WorldWin* this, int, int, int*, int*)",0x004C44E0-0x004C45D2,game,frame;hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,3
0x004C45E0,0x004C45E1,1,.text,?clear_terrain@WorldWin@@QAEXXZ,void (__thiscall ?clear_terrain@WorldWin@@QAEXXZ)(WorldWin* this),0x004C45E0-0x004C45E1,game,hidden;sp_ready;purged_ok,src/worldwin.cpp:23,Complete,,,source_complete,,,,0,2
0x004C45F0,0x004C4603,19,.text,?set_center@WorldWin@@QAEXHH@Z,"void (__thiscall ?set_center@WorldWin@@QAEXHH@Z)(WorldWin* this, int, int)",0x004C45F0-0x004C4603,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,1
0x004C4610,0x004C4623,19,.text,?focus@WorldWin@@QAEXHH@Z,"void (__thiscall ?focus@WorldWin@@QAEXHH@Z)(WorldWin* this, int, int)",0x004C4610-0x004C4623,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x004C4630,0x004C47E7,439,.text,?draw_box@WorldWin@@QAEXXZ,void (__thiscall ?draw_box@WorldWin@@QAEXXZ)(WorldWin* this),0x004C4630-0x004C47E7,game,frame;hidden;sp_ready;purged_ok,,,,,unrecovered,,,,4,1
0x004C47F0,0x004C499C,428,.text,?UNK3@WorldWin@@QAEXXZ,void (__thiscall ?UNK3@WorldWin@@QAEXXZ)(WorldWin* this),0x004C47F0-0x004C499C,game,frame;sp_ready;purged_ok,,,,,unrecovered,,,,4,0
0x004C49A0,0x004C4A66,198,.text,?init@WorldWin@@QAEXH@Z,"void (__thiscall ?init@WorldWin@@QAEXH@Z)(WorldWin* this, int)",0x004C49A0-0x004C4A66,game,frame;hidden;sp_ready;purged_ok,,,,,unrecovered,,,,3,1
0x004C4A70,0x004C4BEC,608,.text,??1WorldWin@@QAE@XZ,void (__thiscall ??1WorldWin@@QAE@XZ)(WorldWin* this),0x004C4A70-0x004C4BEC;0x00659D60-0x00659E44,game,frame;sp_ready;purged_ok,,,,WorldWinDtorTarget,original_dependency,,,,6,1
0x004C4BF0,0x004C4C67,165,.text,??0WorldWin@@QAE@XZ,void (__thiscall ??0WorldWin@@QAE@XZ)(WorldWin* this),0x004C4BF0-0x004C4C67;0x00659E50-0x00659E7E,game,frame;sp_ready;purged_ok,,,,WorldWinCtorTarget,original_dependency,,,,3,1
0x004C4C70,0x004C4C91,33,.text,??_GWorldWin@@UAEPAXI@Z,"void* (__thiscall ??_GWorldWin@@UAEPAXI@Z)(WorldWin* this, unsigned int)",0x004C4C70-0x004C4C91,game,hidden;sp_ready;purged_ok,src/deleting_thunks.cpp:1320,Complete,,,source_complete,,,,2,0
0x004C4CA0,0x004C4CAB,11,.text,??3WorldWin@@SAXPAXI@Z,,0x004C4CA0-0x004C4CAB,game,hidden;sp_ready;purged_ok,src/deleting_thunks.cpp:1336,Complete,,,source_complete,,,,0,0
0x004C4CB0,0x004C4D01,81,.text,sub_4c4cb0,,0x004C4CB0-0x004C4D01,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x004C4D10,0x004C4D6C,92,.text,sub_4c4d10,,0x004C4D10-0x004C4D6C,game,sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x004C4D70,0x004C4DA6,54,.text,sub_4c4d70,,0x004C4D70-0x004C4DA6,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x004C4DD0,0x004C4E5E,179,.text,??0Wave_Device@@QAE@XZ,void (__thiscall ??0Wave_Device@@QAE@XZ)(Wave_Device* this),0x004C4DD0-0x004C4E5E;0x004C4DB0-0x004C4DC3;0x00659EA0-0x00659EB2,game,frame;sp_ready;purged_ok,src/wave_device.cpp:1225,Complete,,,source_complete,,,,2,1
0x004C4E60,0x004C4EC6,139,.text,??1Wave_Device@@QAE@XZ,void (__thiscall ??1Wave_Device@@QAE@XZ)(Wave_Device* this),0x004C4E60-0x004C4EC6;0x004C4DB0-0x004C4DC3;0x00659EB2-0x00659EC4,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:1254,Complete,,Wave_DeviceDtorTarget,source_complete,,,,1,0
0x004C4ED0,0x004C4F07,55,.text,?create_device@Wave_Device@@QAEHK@Z,"int (__thiscall ?create_device@Wave_Device@@QAEHK@Z)(Wave_Device* this, unsigned int)",0x004C4ED0-0x004C4F07,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:1055,Complete,,,source_complete,,,,0,0
0x004C4F10,0x004C4F37,39,.text,?delete_device@Wave_Device@@QAEHXZ,int (__thiscall ?delete_device@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C4F10-0x004C4F37,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:1078,Complete,,,source_complete,,,,0,0
0x004C4F40,0x004C4F7D,61,.text,?init@Wave_Device@@QAEHPAXK@Z,"int (__thiscall ?init@Wave_Device@@QAEHPAXK@Z)(Wave_Device* this, void*, unsigned int)",0x004C4F40-0x004C4F7D,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:1105,Complete,,,source_complete,,,,0,1
0x004C4F80,0x004C4FB3,51,.text,?release@Wave_Device@@QAEXXZ,void (__thiscall ?release@Wave_Device@@QAEXXZ)(Wave_Device* this),0x004C4F80-0x004C4FB3,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:1139,Complete,,,source_complete,,,,0,1
0x004C4FC0,0x004C4FCD,13,.text,?suspend@Wave_Device@@QAEXXZ,void (__thiscall ?suspend@Wave_Device@@QAEXXZ)(Wave_Device* this),0x004C4FC0-0x004C4FCD,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:161,Complete,,,source_complete,,,,0,1
0x004C4FD0,0x004C4FDD,13,.text,?restart@Wave_Device@@QAEXXZ,void (__thiscall ?restart@Wave_Device@@QAEXXZ)(Wave_Device* this),0x004C4FD0-0x004C4FDD,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:171,Complete,,,source_complete,,,,0,1
0x004C4FE0,0x004C4FED,13,.text,?update_sound@Wave_Device@@QAEXXZ,void (__thiscall ?update_sound@Wave_Device@@QAEXXZ)(Wave_Device* this),0x004C4FE0-0x004C4FED,game,sp_ready;purged_ok,src/wave_device.cpp:181,Complete,,,source_complete,,,,0,0
0x004C4FF0,0x004C4FFF,15,.text,?get_ndevices@Wave_Device@@QAEHXZ,int (__thiscall ?get_ndevices@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C4FF0-0x004C4FFF,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:192,Complete,,,source_complete,,,,0,0
0x004C5000,0x004C5020,32,.text,?set_hwnd@Wave_Device@@QAEHPAX@Z,"int (__thiscall ?set_hwnd@Wave_Device@@QAEHPAX@Z)(Wave_Device* this, void*)",0x004C5000-0x004C5020,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:333,Complete,,,source_complete,,,,0,0
0x004C5020,0x004C502F,15,.text,?get_hw_mem_size@Wave_Device@@QAEHXZ,int (__thiscall ?get_hw_mem_size@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C5020-0x004C502F,game,sp_ready;purged_ok,src/wave_device.cpp:203,Complete,,,source_complete,,,,0,0
0x004C5030,0x004C50EF,191,.text,?select@Wave_Device@@QAEHK@Z,"int (__thiscall ?select@Wave_Device@@QAEHK@Z)(Wave_Device* this, unsigned int)",0x004C5030-0x004C50EF,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:1001,Complete,,,source_complete,,,,0,0
0x004C50F0,0x004C5111,33,.text,?get_description@Wave_Device@@QAEXKPADK@Z,"void (__thiscall ?get_description@Wave_Device@@QAEXKPADK@Z)(Wave_Device* this, unsigned int, int8*, unsigned int)",0x004C50F0-0x004C5111,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:550,Complete,,,source_complete,,,,0,0
0x004C5120,0x004C5137,23,.text,?set_rate@Wave_Device@@QAEXK@Z,"void (__thiscall ?set_rate@Wave_Device@@QAEXK@Z)(Wave_Device* this, unsigned int)",0x004C5120-0x004C5137,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:313,Complete,,,source_complete,,,,0,0
0x004C5140,0x004C514F,15,.text,?get_rate@Wave_Device@@QAEHXZ,int (__thiscall ?get_rate@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C5140-0x004C514F,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:214,Complete,,,source_complete,,,,0,0
0x004C5150,0x004C5167,23,.text,?set_volume@Wave_Device@@QAEXK@Z,"void (__thiscall ?set_volume@Wave_Device@@QAEXK@Z)(Wave_Device* this, unsigned int)",0x004C5150-0x004C5167,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:323,Complete,,,source_complete,,,,0,2
0x004C5170,0x004C5173,3,.text,?get_volume@Wave_Device@@QAEHXZ,int (__thiscall ?get_volume@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C5170-0x004C5173,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:133,Complete,,,source_complete,,,,0,0
0x004C5180,0x004C5183,3,.text,?set_pan@Wave_Device@@QAEXH@Z,"void (__thiscall ?set_pan@Wave_Device@@QAEXH@Z)(Wave_Device* this, int)",0x004C5180-0x004C5183,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:25,Complete,,,source_complete,,,,0,0
0x004C5190,0x004C519F,15,.text,?get_ds@Wave_Device@@QAEHXZ,int (__thiscall ?get_ds@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C5190-0x004C519F,game,sp_ready;purged_ok,src/wave_device.cpp:225,Complete,,,source_complete,,,,0,1
0x004C51A0,0x004C51A5,5,.text,?fade@Wave_Device@@QAEHI@Z,"int (__thiscall ?fade@Wave_Device@@QAEHI@Z)(Wave_Device* this, unsigned int)",0x004C51A0-0x004C51A5,game,sp_ready;purged_ok,src/wave_device.cpp:34,Complete,,,source_complete,,,,0,0
0x004C51B0,0x004C51B3,3,.text,?stop@Wave_Device@@QAEHXZ,int (__thiscall ?stop@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C51B0-0x004C51B3,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:143,Complete,,,source_complete,,,,0,0
0x004C51C0,0x004C51CF,15,.text,?enable@Wave_Device@@QAEXXZ,void (__thiscall ?enable@Wave_Device@@QAEXXZ)(Wave_Device* this),0x004C51C0-0x004C51CF,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:97,Complete,,,source_complete,,,,0,4
0x004C51D0,0x004C51DF,15,.text,?disable@Wave_Device@@QAEXXZ,void (__thiscall ?disable@Wave_Device@@QAEXXZ)(Wave_Device* this),0x004C51D0-0x004C51DF,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:107,Complete,,,source_complete,,,,0,4
0x004C51E0,0x004C51F2,18,.text,?is_disabled@Wave_Device@@QAEHXZ,int (__thiscall ?is_disabled@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C51E0-0x004C51F2,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:280,Complete,,,source_complete,,,,0,0
0x004C5200,0x004C5220,32,.text,?start_raw_dump@Wave_Device@@QAEHPAD@Z,"int (__thiscall ?start_raw_dump@Wave_Device@@QAEHPAD@Z)(Wave_Device* this, int8*)",0x004C5200-0x004C5220,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:570,Complete,,,source_complete,,,,0,0
0x004C5220,0x004C5232,18,.text,?stop_raw_dump@Wave_Device@@QAEHXZ,int (__thiscall ?stop_raw_dump@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C5220-0x004C5232,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:291,Complete,,,source_complete,,,,0,0
0x004C5240,0x004C5277,55,.text,?add_to_group@Wave_Device@@QAEHIPAUWave@@@Z,"int (__thiscall ?add_to_group@Wave_Device@@QAEHIPAUWave@@@Z)(Wave_Device* this, unsigned int, Wave*)",0x004C5240-0x004C5277,game,frame;sp_ready;purged_ok,src/wave_device.cpp:402,Complete,,,source_complete,,,,1,2
0x004C5280,0x004C531C,156,.text,?pull_from_group@Wave_Device@@QAEHPAUWave@@@Z,"int (__thiscall ?pull_from_group@Wave_Device@@QAEHPAUWave@@@Z)(Wave_Device* this, Wave*)",0x004C5280-0x004C531C,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:431,Complete,,WaveDevicePullFromGroup,source_complete,,,,1,1
0x004C5320,0x004C537F,95,.text,?set_group_volume@Wave_Device@@QAEHII@Z,"int (__thiscall ?set_group_volume@Wave_Device@@QAEHII@Z)(Wave_Device* this, unsigned int, unsigned int)",0x004C5320-0x004C537F,game,frame;sp_ready;purged_ok,src/wave_device.cpp:919,Complete,,,source_complete,,,,0,2
0x004C5380,0x004C539C,28,.text,?get_group_volume@Wave_Device@@QAEHI@Z,"int (__thiscall ?get_group_volume@Wave_Device@@QAEHI@Z)(Wave_Device* this, unsigned int)",0x004C5380-0x004C539C,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:348,Complete,,,source_complete,,,,0,1
0x004C53A0,0x004C5400,96,.text,?enable_group@Wave_Device@@QAEHI@Z,"int (__thiscall ?enable_group@Wave_Device@@QAEHI@Z)(Wave_Device* this, unsigned int)",0x004C53A0-0x004C5400,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:944,Complete,,,source_complete,,,,0,1
0x004C5400,0x004C545D,93,.text,?disable_group@Wave_Device@@QAEHI@Z,"int (__thiscall ?disable_group@Wave_Device@@QAEHI@Z)(Wave_Device* this, unsigned int)",0x004C5400-0x004C545D,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:969,Complete,,,source_complete,,,,0,1
0x004C5460,0x004C5481,33,.text,?is_group_disabled@Wave_Device@@QAEHI@Z,"int (__thiscall ?is_group_disabled@Wave_Device@@QAEHI@Z)(Wave_Device* this, unsigned int)",0x004C5460-0x004C5481,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:485,Complete,,WaveDeviceIsGroupDisabled,source_complete,,,,0,1
0x004C5490,0x004C54AB,27,.text,??0WaveControlGroup@@QAE@XZ,void (__thiscall ??0WaveControlGroup@@QAE@XZ)(WaveControlGroup* this),0x004C5490-0x004C54AB,game,sp_ready;purged_ok,src/wave_device.cpp:1170,Complete,,WaveControlGroupOriginalCtor,source_complete,,,,0,0
0x004C54B0,0x004C54BF,15,.text,?is_eax@Wave_Device@@QAEHXZ,int (__thiscall ?is_eax@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C54B0-0x004C54BF,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:237,Complete,,,source_complete,,,,0,0
0x004C54C0,0x004C54E0,32,.text,?set_eax@Wave_Device@@QAEHPAUEAX_REVERB_PROPERTIES@@@Z,"int (__thiscall ?set_eax@Wave_Device@@QAEHPAUEAX_REVERB_PROPERTIES@@@Z)(Wave_Device* this, EAX_REVERB_PROPERTIES*)",0x004C54C0-0x004C54E0,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:591,Complete,,,source_complete,,,,0,0
0x004C54E0,0x004C5500,32,.text,?set_eax@Wave_Device@@QAEHK@Z,"int (__thiscall ?set_eax@Wave_Device@@QAEHK@Z)(Wave_Device* this, unsigned int)",0x004C54E0-0x004C5500,game,frame;sp_ready;purged_ok,src/wave_device.cpp:612,Complete,,,source_complete,,,,0,0
0x004C5500,0x004C5523,35,.text,?set_eax_mix@Wave_Device@@QAEHM@Z,"int (__thiscall ?set_eax_mix@Wave_Device@@QAEHM@Z)(Wave_Device* this, float)",0x004C5500-0x004C5523,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:633,Complete,,,source_complete,,,,0,0
0x004C5530,0x004C5542,18,.text,?is_3d@Wave_Device@@QAEHXZ,int (__thiscall ?is_3d@Wave_Device@@QAEHXZ)(Wave_Device* this),0x004C5530-0x004C5542,game,hidden;sp_ready;purged_ok,src/wave_device.cpp:303,Complete,,,source_complete,,,,0,0
0x004C5550,0x004C557B,43,.text,?set_listener_position@Wave_Device@@QAEHMMM@Z,"int (__thiscall ?set_listener_position@Wave_Device@@QAEHMMM@Z)(Wave_Device* this, float, float, float)",0x004C5550-0x004C557B,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:654,Complete,,,source_complete,,,,0,0
0x004C5580,0x004C55AB,43,.text,?get_listener_position@Wave_Device@@QAEHPAM00@Z,"int (__thiscall ?get_listener_position@Wave_Device@@QAEHPAM00@Z)(Wave_Device* this, float*, float*, float*)",0x004C5580-0x004C55AB,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:675,Complete,,,source_complete,,,,0,0
0x004C55B0,0x004C55D3,35,.text,?set_listener_xpos@Wave_Device@@QAEHM@Z,"int (__thiscall ?set_listener_xpos@Wave_Device@@QAEHM@Z)(Wave_Device* this, float)",0x004C55B0-0x004C55D3,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:696,Complete,,,source_complete,,,,0,0
0x004C55E0,0x004C5603,35,.text,?get_listener_xpos@Wave_Device@@QAEHPAM@Z,"int (__thiscall ?get_listener_xpos@Wave_Device@@QAEHPAM@Z)(Wave_Device* this, float*)",0x004C55E0-0x004C5603,game,frame;sp_ready;purged_ok,src/wave_device.cpp:717,Complete,,,source_complete,,,,0,0
0x004C5610,0x004C5633,35,.text,?set_listener_ypos@Wave_Device@@QAEHM@Z,"int (__thiscall ?set_listener_ypos@Wave_Device@@QAEHM@Z)(Wave_Device* this, float)",0x004C5610-0x004C5633,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:738,Complete,,,source_complete,,,,0,0
0x004C5640,0x004C5663,35,.text,?get_listener_ypos@Wave_Device@@QAEHPAM@Z,"int (__thiscall ?get_listener_ypos@Wave_Device@@QAEHPAM@Z)(Wave_Device* this, float*)",0x004C5640-0x004C5663,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:759,Complete,,,source_complete,,,,0,0
0x004C5670,0x004C5693,35,.text,?set_listener_zpos@Wave_Device@@QAEHM@Z,"int (__thiscall ?set_listener_zpos@Wave_Device@@QAEHM@Z)(Wave_Device* this, float)",0x004C5670-0x004C5693,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:780,Complete,,,source_complete,,,,0,0
0x004C56A0,0x004C56C3,35,.text,?get_listener_zpos@Wave_Device@@QAEHPAM@Z,"int (__thiscall ?get_listener_zpos@Wave_Device@@QAEHPAM@Z)(Wave_Device* this, float*)",0x004C56A0-0x004C56C3,game,frame;hidden;sp_ready;purged_ok,src/wave_device.cpp:801,Complete,,,source_complete,,,,0,0
0x004C56D0,0x004C5707,55,.text,?create_device@Midi_Device@@QAEHK@Z,"int (__thiscall ?create_device@Midi_Device@@QAEHK@Z)(Midi_Device* this, unsigned int)",0x004C56D0-0x004C5707,game,frame;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x004C5710,0x004C5737,39,.text,?delete_device@Midi_Device@@QAEHXZ,int (__thiscall ?delete_device@Midi_Device@@QAEHXZ)(Midi_Device* this),0x004C5710-0x004C5737,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x004C5740,0x004C577C,60,.text,??0Midi_Device@@QAE@XZ,void (__thiscall ??0Midi_Device@@QAE@XZ)(Midi_Device* this),0x004C5740-0x004C577C,game,hidden;sp_ready;purged_ok,,,,Midi_DeviceCtorTarget,original_dependency,,,,1,1
0x004C5780,0x004C5793,19,.text,??1Midi_Device@@QAE@XZ,void (__thiscall ??1Midi_Device@@QAE@XZ)(Midi_Device* this),0x004C5780-0x004C5793,game,sp_ready;purged_ok,,,,Midi_DeviceDtorTarget,original_dependency,,,,0,0
0x004C57A0,0x004C57E4,68,.text,?init@Midi_Device@@QAEHPAXK@Z,"int (__thiscall ?init@Midi_Device@@QAEHPAXK@Z)(Midi_Device* this, void*, unsigned int)",0x004C57A0-0x004C57E4,game,frame;hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,1
0x004C57F0,0x004C5823,51,.text,?release@Midi_Device@@QAEXXZ,void (__thiscall ?release@Midi_Device@@QAEXXZ)(Midi_Device* this),0x004C57F0-0x004C5823,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,1
0x004C5830,0x004C5833,3,.text,?get_ndevices@Midi_Device@@QAEHXZ,int (__thiscall ?get_ndevices@Midi_Device@@QAEHXZ)(Midi_Device* this),0x004C5830-0x004C5833,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:237,Complete,,,source_complete,,,,0,0
0x004C5840,0x004C5845,5,.text,?select@Midi_Device@@QAEHI@Z,"int (__thiscall ?select@Midi_Device@@QAEHI@Z)(Midi_Device* this, unsigned int)",0x004C5840-0x004C5845,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:101,Complete,,,source_complete,,,,0,0
0x004C5850,0x004C5855,5,.text,?get_description@Midi_Device@@QAEHIPADI@Z,"int (__thiscall ?get_description@Midi_Device@@QAEHIPADI@Z)(Midi_Device* this, unsigned int, int8*, unsigned int)",0x004C5850-0x004C5855,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:209,Complete,,,source_complete,,,,0,0
0x004C5860,0x004C5863,3,.text,?set_volume@Midi_Device@@QAEXI@Z,"void (__thiscall ?set_volume@Midi_Device@@QAEXI@Z)(Midi_Device* this, unsigned int)",0x004C5860-0x004C5863,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:115,Complete,,,source_complete,,,,0,0
0x004C5870,0x004C5873,3,.text,?get_volume@Midi_Device@@QAEHXZ,int (__thiscall ?get_volume@Midi_Device@@QAEHXZ)(Midi_Device* this),0x004C5870-0x004C5873,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:247,Complete,,,source_complete,,,,0,0
0x004C5880,0x004C5883,3,.text,?set_pan@Midi_Device@@QAEXH@Z,"void (__thiscall ?set_pan@Midi_Device@@QAEXH@Z)(Midi_Device* this, int)",0x004C5880-0x004C5883,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:128,Complete,,,source_complete,,,,0,0
0x004C5890,0x004C5895,5,.text,?fade@Midi_Device@@QAEHI@Z,"int (__thiscall ?fade@Midi_Device@@QAEHI@Z)(Midi_Device* this, unsigned int)",0x004C5890-0x004C5895,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:141,Complete,,,source_complete,,,,0,0
0x004C58A0,0x004C58A3,3,.text,?stop@Midi_Device@@QAEHXZ,int (__thiscall ?stop@Midi_Device@@QAEHXZ)(Midi_Device* this),0x004C58A0-0x004C58A3,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:257,Complete,,,source_complete,,,,0,0
0x004C58B0,0x004C58B1,1,.text,?update_sound@Midi_Device@@QAEXXZ,void (__thiscall ?update_sound@Midi_Device@@QAEXXZ)(Midi_Device* this),0x004C58B0-0x004C58B1,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:23,Complete,,,source_complete,,,,0,0
0x004C58C0,0x004C58C3,3,.text,?set_rate@Midi_Device@@QAEXI@Z,"void (__thiscall ?set_rate@Midi_Device@@QAEXI@Z)(Midi_Device* this, unsigned int)",0x004C58C0-0x004C58C3,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:155,Complete,,,source_complete,,,,0,0
0x004C58D0,0x004C58D3,3,.text,?get_rate@Midi_Device@@QAEHXZ,int (__thiscall ?get_rate@Midi_Device@@QAEHXZ)(Midi_Device* this),0x004C58D0-0x004C58D3,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:267,Complete,,,source_complete,,,,0,0
0x004C58E0,0x004C58E1,1,.text,?suspend@Midi_Device@@QAEXXZ,void (__thiscall ?suspend@Midi_Device@@QAEXXZ)(Midi_Device* this),0x004C58E0-0x004C58E1,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:32,Complete,,,source_complete,,,,0,0
0x004C58F0,0x004C58F1,1,.text,?restart@Midi_Device@@QAEXXZ,void (__thiscall ?restart@Midi_Device@@QAEXXZ)(Midi_Device* this),0x004C58F0-0x004C58F1,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:41,Complete,,,source_complete,,,,0,0
0x004C5900,0x004C590F,15,.text,?enable@Midi_Device@@QAEXXZ,void (__thiscall ?enable@Midi_Device@@QAEXXZ)(Midi_Device* this),0x004C5900-0x004C590F,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:350,Complete,,,source_complete,,,,0,0
0x004C5910,0x004C591F,15,.text,?disable@Midi_Device@@QAEXXZ,void (__thiscall ?disable@Midi_Device@@QAEXXZ)(Midi_Device* this),0x004C5910-0x004C591F,game,hidden;sp_ready;purged_ok,src/sounddevice.cpp:360,Complete,,,source_complete,,,,0,0
0x004C5920,0x004C5932,18,.text,?is_disabled@Midi_Device@@QAEHXZ,int (__thiscall ?is_disabled@Midi_Device@@QAEHXZ)(Midi_Device* this),0x004C5920-0x004C5932,game,sp_ready;purged_ok,src/sounddevice.cpp:397,Complete,,,source_complete,,,,0,0
0x004C5940,0x004C597C,60,.text,??0Wave_In_Device@@QAE@XZ,void (__thiscall ??0Wave_In_Device@@QAE@XZ)(Wave_In_Device* this),0x004C5940-0x004C597C,game,sp_ready;purged_ok,,,,Wave_In_DeviceCtorTarget,original_dependency,,,,1,1
0x004C5980,0x004C5993,19,.text,??1Wave_In_Device@@QAE@XZ,void (__thiscall ??1Wave_In_Device@@QAE@XZ)(Wave_In_Device* this),0x004C5980-0x004C5993,game,sp_ready;purged_ok,,,,Wave_In_DeviceDtorTarget,original_dependency,,,,0,0
0x004C59A0,0x004C59D7,55,.text,?create_device@Wave_In_Device@@QAEHK@Z,"int (__thiscall ?create_device@Wave_In_Device@@QAEHK@Z)(Wave_In_Device* this, unsigned int)",0x004C59A0-0x004C59D7,game,frame;hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x004C59E0,0x004C5A07,39,.text,?delete_device@Wave_In_Device@@QAEHXZ,int (__thiscall ?delete_device@Wave_In_Device@@QAEHXZ)(Wave_In_Device* this),0x004C59E0-0x004C5A07,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x004C5A10,0x004C5A4D,61,.text,?init@Wave_In_Device@@QAEHPAXK@Z,"int (__thiscall ?init@Wave_In_Device@@QAEHPAXK@Z)(Wave_In_Device* this, void*, unsigned int)",0x004C5A10-0x004C5A4D,game,frame;hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,1
0x004C5A50,0x004C5A71,33,.text,?release@Wave_In_Device@@QAEXXZ,void (__thiscall ?release@Wave_In_Device@@QAEXXZ)(Wave_In_Device* this),0x004C5A50-0x004C5A71,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,1
0x004C5A80,0x004C5AA0,32,.text,?set_codec@Wave_In_Device@@QAEHK@Z,"int (__thiscall ?set_codec@Wave_In_Device@@QAEHK@Z)(Wave_In_Device* this, unsigned int)",0x004C5A80-0x004C5AA0,game,frame;hidden;sp_ready;purged_ok,src/delegation_thunks.cpp:188,Complete,,,source_complete,,,,0,0
0x004C5AA0,0x004C5AC0,32,.text,?set_vxw_key@Wave_In_Device@@QAEHPAC@Z,"int (__thiscall ?set_vxw_key@Wave_In_Device@@QAEHPAC@Z)(Wave_In_Device* this, int8*)",0x004C5AA0-0x004C5AC0,game,frame;hidden;sp_ready;purged_ok,src/delegation_thunks.cpp:206,Complete,,,source_complete,,,,0,0
